Date/Time,Baseboard:PlantLoopHeatingDemand [J](Hourly),HeatingCoils:PlantLoopHeatingDemand [J](Hourly),CoolingCoils:EnergyTransfer [J](Hourly),HeatingCoils:EnergyTransfer [J](Hourly),Electricity:HVAC [J](Hourly),Electricity:Plant [J](Hourly),Baseboard:EnergyTransfer [J](Hourly),Electricity:Facility [J](Hourly),DistrictHeatingWater:Facility [J](Hourly),DistrictCooling:Facility [J](Hourly),Cooling:Electricity [J](Hourly)
 09/28  01:00:00,0.0,0.0,1554024.1808971518,0.0,204490.54541266474,22203643.39429853,0.0,42381519.79359412,0.0,0.0,2250727.40047022
 09/28  02:00:00,0.0,0.0,1465781.443933352,0.0,193396.5230561367,22162890.53436525,0.0,42329672.91130431,0.0,0.0,2209989.550387249
 09/28  03:00:00,0.0,0.0,1364206.4097435628,0.0,168535.54211643094,22166895.7800988,0.0,42308817.17609817,0.0,0.0,2213969.0630099135
 09/28  04:00:00,0.0,0.0,1254527.8255971198,0.0,145773.3813046421,22142244.023274396,0.0,42261403.258461975,0.0,0.0,2189306.635987502
 09/28  05:00:00,0.0,1438.7390002035556,1144121.8647234747,1438.7390002035556,134659.40399550047,22053168.917306963,0.0,42161214.1751854,151049.2249150187,0.0,2100111.5953349117
 09/28  06:00:00,0.0,15136.086635255517,1055937.2179529618,15136.086635255517,129354.43323095773,21979502.372231875,0.0,42082242.65934576,922872.3576555763,0.0,2025654.520549237
 09/28  07:00:00,0.0,29394.66512753159,976089.2342997604,29394.66512753159,124094.322356028,21940492.757309183,0.0,62837630.01278144,1353482.8122101435,0.0,1986207.974960267
 09/28  08:00:00,0.0,33158.74336170405,952315.4752882982,33158.74336170405,122411.3768267961,21917230.51450167,0.0,519711993.60076845,1444399.205998853,0.0,1962849.1458703298
 09/28  09:00:00,155565644.68203527,84280.19191897844,351766339.9246725,84280.19191897844,28114344.378541596,120493262.03354272,155565644.68203527,648674868.0941985,225554231.0313642,0.0,96278588.27305019
 09/28  10:00:00,58243741.23950897,69.52733199676652,467443001.80965304,69.52733199676652,35979609.37383872,130077017.18374392,58243741.23950897,678453062.8974473,42181834.522730105,0.0,105770147.62545088
 09/28  11:00:00,44339078.575814694,0.0,525910638.1082816,0.0,38431556.79404462,136303747.7573663,44339078.575814694,689572904.4900317,33922904.17579347,0.0,111578838.65301085
 09/28  12:00:00,28164521.58943246,42.133157683950884,568595369.3974484,42.133157683950884,41410834.411219366,141006274.47777635,28164521.58943246,715659455.9341753,22254963.088453546,0.0,115903324.86797248
 09/28  13:00:00,20685884.050688446,519.2643333720349,535746921.216016,519.2643333720349,40439296.1171737,137415231.28116632,20685884.050688446,711096874.4435196,16662536.89948787,0.0,112618336.38204545
 09/28  14:00:00,15174404.281448236,466.8188895874655,536210688.9188421,466.8188895874655,41721410.91650157,137479494.88788489,15174404.281448236,712443252.8495659,12382341.117068619,0.0,112622414.94333616
 09/28  15:00:00,11091918.672575647,61.126444056512675,594489655.7705564,61.126444056512675,44592590.60813001,144351098.3607436,11091918.672575647,719791126.0413789,9131890.319833932,0.0,118616425.9999361
 09/28  16:00:00,14278021.588406224,19.160414842746725,600517513.3530794,19.160414842746725,44522334.80851532,145207739.2232547,14278021.588406224,694941780.4536119,11851509.2334146,0.0,119274253.47347845
 09/28  17:00:00,19261647.387973335,0.0,599697720.9508919,0.0,44280401.694872245,145155993.51088148,19261647.387973335,713052848.7341548,16152439.465734217,0.0,119189420.72768098
 09/28  18:00:00,60678323.93748284,345.5860887283617,485897708.51373833,345.5860887283617,37114424.07164708,132663161.7402969,60678323.93748284,667449937.5213838,52000031.28039628,0.0,107871719.310628
 09/28  19:00:00,78708911.0433693,478.5444952756162,390311941.4913787,478.5444952756162,31795397.958563738,123095660.94731982,78708911.0433693,654958320.5879974,69588137.79068026,0.0,98992325.84222163
 09/28  20:00:00,0.0,0.0,2584021.008016116,0.0,333854.8226997478,22572560.521989197,0.0,390452177.2513464,0.0,0.0,2575973.8160785516
 09/28  21:00:00,0.0,0.0,2377031.679106254,0.0,297090.014384704,22528442.735423673,0.0,70783305.60094714,0.0,0.0,2575373.9099133005
 09/28  22:00:00,0.0,0.0,2170674.079948666,0.0,279564.8000450739,22437442.53681045,0.0,52270033.08143524,0.0,0.0,2484423.9102532715
 09/28  23:00:00,0.0,0.0,2009926.64885798,0.0,264979.5456349459,22356303.335507568,0.0,49779398.65304802,0.0,0.0,2403325.523851955
 09/28  24:00:00,0.0,0.0,1864072.9231619649,0.0,251264.55573068734,22293410.490430407,0.0,44912970.87271822,0.0,0.0,2340470.19582759
 09/29  01:00:00,0.0,0.0,1736836.8118385074,0.0,238965.58872851136,22234140.907882065,0.0,42446492.350493506,0.0,0.0,2281232.7217591465
 09/29  02:00:00,0.0,0.0,1617637.3746884908,0.0,227270.8897828044,22172826.705279805,0.0,42373483.448945545,0.0,0.0,2219948.32729439
 09/29  03:00:00,0.0,0.0,1495440.1606830698,0.0,205560.94282292688,22176527.612848025,0.0,42355474.409553885,0.0,0.0,2223645.679550611
 09/29  04:00:00,0.0,0.0,1374537.5494251745,0.0,188483.60158292338,22120448.769716203,0.0,42282318.22518206,0.0,0.0,2167584.0994567336
 09/29  05:00:00,1708318.7068746302,1295.6810661501768,1238878.5922132405,1295.6810661501768,155927.37153464084,22127785.367675956,1708318.7068746302,42257098.59309353,1531889.3371887153,0.0,2173201.170448164
 09/29  06:00:00,7076330.893376753,15317.425063141067,1133123.016718583,15317.425063141067,136564.71881149587,22096656.7801724,7076330.893376753,42206607.35286683,6679386.8761022035,0.0,2136353.8735515065
 09/29  07:00:00,10193082.12923728,32393.791561653183,1043131.8816023583,32393.791561653183,130454.85247365842,22030935.185809143,10193082.12923728,62934432.97139902,9734240.755129736,0.0,2067292.2522940426
 09/29  08:00:00,0.0,32698.648589216213,1017187.5399703465,32698.648589216213,128316.34163352192,21984365.513741665,0.0,519785033.5648153,1385542.229161682,0.0,2029976.611409175
 09/29  09:00:00,153789988.9800719,142305.9253320153,431105721.8293745,142305.9253320153,36726472.13022469,126770069.99062113,153789988.9800719,663563803.8029597,220125801.60169283,0.0,102409939.75724141
 09/29  10:00:00,49947280.075031914,0.0,514460024.9440297,0.0,41292865.01387842,135053326.33960152,49947280.075031914,688742627.6933445,35224230.09246026,0.0,110361313.35821727
 09/29  11:00:00,20785727.046505168,84.97101092892254,567026639.3875195,84.97101092892254,43972765.09492166,140798253.87859735,20785727.046505168,699608618.9121395,15303721.815981545,0.0,115730226.05106834
 09/29  12:00:00,2333701.310996416,34.16143655673158,600408565.3297039,34.16143655673158,45853070.638847284,144645152.31518182,2333701.310996416,723740569.9992085,1740082.5849994272,0.0,119228812.5308529
 09/29  13:00:00,0.0,431.66178442980845,586422109.7812324,431.66178442980845,45590845.37273415,143036559.15794832,0.0,721869751.5758619,0.0,0.0,117796938.27465132
 09/29  14:00:00,0.0,699.3425733714096,600362572.994463,699.3425733714096,47440424.10873148,144601455.05182502,0.0,725284226.2057358,0.0,0.0,119249716.74083489
 09/29  15:00:00,0.0,287.98511292060954,650588798.2129626,287.98511292060954,49892555.73563864,150598575.24447465,0.0,731338568.0526185,0.0,0.0,124674804.51893833
 09/29  16:00:00,0.0,0.0,664830483.3590198,0.0,50077084.98863264,152167928.3613002,0.0,707456719.7717746,0.0,0.0,126268090.56190242
 09/29  17:00:00,3905263.7569460496,8.487407889587544,666831088.6933107,8.487407889587544,50235739.223448336,152045808.23974395,3905263.7569460496,725898000.9915931,2921559.764554908,0.0,126444778.5499721
 09/29  18:00:00,57306901.13769483,332.0394213662348,555127354.0647085,332.0394213662348,43001223.376029454,139495640.53249535,57306901.13769483,680169215.6179644,44164120.268463396,0.0,114785264.90366198
 09/29  19:00:00,83081657.08341512,476.29628974008745,438334031.131546,476.29628974008745,36859459.25520256,127941584.83833309,83081657.08341512,664868305.7756497,67730422.55935425,0.0,103331407.19879292
 09/29  20:00:00,0.0,0.0,2905890.9392064824,0.0,406952.1130114926,22675286.970107518,0.0,390628000.9897765,0.0,0.0,2692489.505798083
 09/29  21:00:00,0.0,0.0,2607166.97236253,0.0,321510.849690503,22715966.22262107,0.0,70995249.92345035,0.0,0.0,2762844.4852809384
 09/29  22:00:00,0.0,0.0,2369818.977829087,0.0,300844.46358147514,22579710.482634626,0.0,52433580.69079582,0.0,0.0,2626648.7854998414
 09/29  23:00:00,0.0,0.0,2187646.291865276,0.0,284104.25565110066,22474271.4895423,0.0,49916491.5170989,0.0,0.0,2521256.476695804
 09/29  24:00:00,0.0,0.0,2020940.6234440624,0.0,268490.43233148823,22379767.97858255,0.0,45016554.23747117,0.0,0.0,2426795.076046321
 09/30  01:00:00,10737640.805390006,0.0,1859908.0494105397,0.0,253000.98269664546,22314809.08434652,10737640.805390006,42541195.920926094,8231711.351207387,0.0,2352119.430485292
 09/30  02:00:00,24947899.5455056,0.0,1691508.2791449162,0.0,235984.3692718114,22242918.751074616,24947899.5455056,42452288.97422936,19410623.05072807,0.0,2267365.893603799
 09/30  03:00:00,35578716.488727435,2260.71050016446,1531654.39233417,2260.71050016446,218283.63214164332,22170601.439594798,35578716.488727435,42362270.92561937,28507116.311657734,0.0,2185240.8110140646
 09/30  04:00:00,44747579.968622446,26305.638277538143,1403540.5258540064,26305.638277538143,206363.93777978496,22118961.462533318,44747579.968622446,42298711.25419603,37713821.16830102,0.0,2124184.1262438926
 09/30  05:00:00,52788570.40387507,56806.55159433727,1269671.760468029,56806.55159433727,181296.58837471835,22144284.05317357,52788570.40387507,42298966.49543123,46023181.23341104,0.0,2141441.5456466516
 09/30  06:00:00,59095975.996878974,86579.54738980443,1138390.5037630077,86579.54738980443,156348.61401205693,22121052.01939056,59095975.996878974,42250786.48728554,52945027.5745718,0.0,2111918.5939769372
 09/30  07:00:00,62113780.65996036,122725.07565303157,1023335.5441321994,122725.07565303157,132340.25524972734,22097089.156970378,62113780.65996036,42202815.26610304,57545432.07984577,0.0,2084136.8391634224
 09/30  08:00:00,48956057.36569258,146256.55294754892,946657.5313646834,146256.55294754892,128548.67146659561,22016610.606121607,48956057.36569258,42118545.13147114,47225731.47176062,0.0,2014958.8186334898
 09/30  09:00:00,21877745.18856728,140409.26599493853,884255.4895283708,140409.26599493853,122604.78279448123,21942386.041694876,21877745.18856728,42038376.67837229,23403432.92876415,0.0,1965413.7466194292
 09/30  10:00:00,754494.9025282693,115719.2099114168,841459.0007582257,115719.2099114168,116101.57117840466,21892931.019519493,754494.9025282693,41982418.44458083,4233936.66000229,0.0,1935747.185751589
 09/30  11:00:00,0.0,88269.9853389939,829474.8771789024,88269.9853389939,113145.47980926326,21873030.097311642,0.0,41959561.43100383,2588463.704199067,0.0,1917526.9842957284
 09/30  12:00:00,0.0,69558.46486268746,851460.0369713507,69558.46486268746,116521.36356697827,21885502.723451883,0.0,41975409.940901786,2236291.8841468776,0.0,1930333.2779442165
 09/30  13:00:00,0.0,54983.162138305444,877125.3461806109,54983.162138305444,118570.04203973564,21875916.87020693,0.0,41967872.7661296,1939468.1538837168,0.0,1921035.5919220268
 09/30  14:00:00,0.0,48568.47393119593,890984.4742476996,48568.47393119593,119639.6803350388,21882338.657252885,0.0,41975364.19147086,1795260.9713384626,0.0,1927593.1051811383
 09/30  15:00:00,0.0,48342.695588994204,884421.9235615704,48342.695588994204,119114.99793929016,21863627.067244925,0.0,41956127.91906715,1779747.8628322082,0.0,1908888.3643963793
 09/30  16:00:00,0.0,54750.29347121141,860102.0625958422,54750.29347121141,117408.21072262668,21853384.98768904,0.0,41944179.0522946,1899454.123909993,0.0,1898512.2863536153
 09/30  17:00:00,0.0,70891.23152840103,813648.0095437288,70891.23152840103,114196.17215370853,21820816.109562755,0.0,41908398.13559939,2188273.411918598,0.0,1865629.0880501755
 09/30  18:00:00,0.0,95193.36601130497,742794.94554669,95193.36601130497,108616.63027597847,21784713.412098095,0.0,41866715.896257006,2576046.3466582536,0.0,1829105.3659301414
 09/30  19:00:00,3752408.48146306,123575.67690658997,654113.4168672288,123575.67690658997,99650.22209004877,21740957.83514853,3752408.48146306,41813993.91112151,6161352.745262323,0.0,1781351.9497124618
 09/30  20:00:00,18817980.15995961,170622.2583656293,589459.4414075436,170622.2583656293,98005.43819771848,21721086.35248366,18817980.15995961,41792477.64456431,19535643.41038193,0.0,1746454.4261480672
 09/30  21:00:00,27584709.730067465,220921.63180760984,531475.3352955002,220921.63180760984,96823.07472231747,21712986.180457946,27584709.730067465,41783195.10906319,27491084.79688748,0.0,1729422.1010315605
 09/30  22:00:00,32738270.867597133,268768.6503786395,475119.99407237855,268768.6503786395,94896.67376272267,21692575.12246132,32738270.867597133,41760857.65010697,32409383.393770825,0.0,1703539.2576771453
 09/30  23:00:00,34524002.42294432,310608.1692994082,420901.48957579356,310608.1692994082,92310.3564942707,21672309.8377956,34524002.42294432,41738006.0481728,34468795.099458806,0.0,1681027.7596595665
 09/30  24:00:00,32748722.751130816,344412.4128938542,369434.62244266516,344412.4128938542,89141.8636743156,21650492.725378823,32748722.751130816,41713020.44293608,33441961.80777406,0.0,1660356.6292668872
 10/01  01:00:00,29401819.760027945,373193.2419113433,320874.86582065874,373193.2419113433,85659.69764080366,21625896.561289527,29401819.760027945,41684942.11281327,30970259.27504683,0.0,1638431.8269068592
 10/01  02:00:00,24598087.056235943,397851.39119706216,275503.04970359994,397851.39119706216,82002.4510459706,21606980.20498037,24598087.056235943,41662368.509909265,27194002.309017982,0.0,1623581.1958125397
 10/01  03:00:00,19068611.892181456,417426.7308500189,231784.5385910736,417426.7308500189,77915.92126979958,21577784.0165756,19068611.892181456,41629085.79172833,22739377.13528618,0.0,1599180.3535299182
 10/01  04:00:00,15162992.035545846,434377.1445809649,190442.23779840552,434377.1445809649,73498.79627590648,21549811.847023323,15162992.035545846,41596696.49718216,19550033.32593478,0.0,1574563.9775119857
 10/01  05:00:00,12051026.818810891,450236.76713879,149933.29785015405,450236.76713879,67498.81679876531,21527135.22782656,12051026.818810891,41568019.898508266,17051799.579827465,0.0,1554489.6042367732
 10/01  06:00:00,8179355.6657715365,469031.5140034622,123377.68603584579,469031.5140034622,66393.0889803568,21512519.676655672,8179355.6657715365,41552298.61951895,14311283.22272794,0.0,1542787.0800260215
 10/01  07:00:00,5597362.830783549,490412.47911053273,101671.51443420946,490412.47911053273,65831.79290748222,21498239.581789874,5597362.830783549,41537457.22858029,12458217.546569185,0.0,1530382.9353607316
 10/01  08:00:00,239858.93236079,496992.4359113378,81885.19483594279,496992.4359113378,64201.26750921075,21487426.74917779,239858.93236079,41525013.87056993,8443741.385977615,0.0,1524226.6963268938
 10/01  09:00:00,0.0,474207.06496486167,67374.02792468316,474207.06496486167,61276.873553197656,21478400.761742428,0.0,41513063.48917856,7862842.925903674,0.0,1515621.0907815096
 10/01  10:00:00,0.0,422909.5361068319,62989.0431696059,422909.5361068319,57862.24840892339,21476381.20365893,0.0,41507629.30595078,7162112.76324236,0.0,1514231.6852149183
 10/01  11:00:00,0.0,342473.64863770263,77462.71002022145,342473.64863770263,54955.81194810785,21482141.200720027,0.0,41510482.866551064,6142025.0023280615,0.0,1521128.9529532893
 10/01  12:00:00,0.0,251207.74573926593,112691.57685369434,251207.74573926593,52730.35692414331,21493798.622862794,0.0,41519914.83366986,4895847.1247890275,0.0,1534338.6953483978
 10/01  13:00:00,0.0,173603.84821730855,149259.21231967103,173603.84821730855,48962.307160105534,21505519.746374685,0.0,41527867.90741772,3538200.2312004482,0.0,1547882.9334099262
 10/01  14:00:00,0.0,122245.26479592946,209059.66251457788,122245.26479592946,52579.987653978365,21531292.98223941,0.0,41557258.82377632,2362605.831909126,0.0,1575277.3359042923
 10/01  15:00:00,0.0,97365.65790300007,291568.8936837152,97365.65790300007,62601.9001679531,21567571.90427024,0.0,41603559.65832113,1955202.0764562716,0.0,1612081.881086861
 10/01  16:00:00,0.0,80507.11749592224,378197.09658449085,80507.11749592224,71425.75043063202,21597405.77870725,0.0,41642217.38302082,1736543.9823496987,0.0,1642181.6098423703
 10/01  17:00:00,0.0,79473.76911587545,439182.4290774532,79473.76911587545,77994.57975311199,21617498.598303724,0.0,41668879.031939775,1710168.9932013117,0.0,1662269.020160922
 10/01  18:00:00,0.0,99824.47034858917,429403.3682244933,99824.47034858917,78568.86737629707,21615794.516708776,0.0,41667749.237968005,1934800.4443556196,0.0,1660204.4778077952
 10/01  19:00:00,0.0,136214.90638085772,353744.8119401949,136214.90638085772,71462.67087699372,21583878.904329836,0.0,41628727.42908977,2371923.5214519445,0.0,1627623.6657743366
 10/01  20:00:00,0.0,188824.65887091684,301834.0608561096,188824.65887091684,70293.13446836564,21558697.7406965,0.0,41602376.7290478,3313722.0927352477,0.0,1600952.8803822612
 10/01  21:00:00,0.0,241597.80426042783,265694.809746484,241597.80426042783,70845.80505746831,21545830.904086564,0.0,41590062.563026965,3925194.7513393047,0.0,1587040.20197879
 10/01  22:00:00,5067174.455661724,292773.62189187173,232204.3356420859,292773.62189187173,70629.93125687451,21544163.118833482,5067174.455661724,41588178.9039733,7254743.87434001,0.0,1579900.3214678457
 10/01  23:00:00,13711444.598457972,336604.01063400926,199422.843679482,336604.01063400926,69401.396356334,21538431.850711707,13711444.598457972,41581219.10095097,12569129.4471244,0.0,1565625.3446628994
 10/01  24:00:00,20588051.31783951,377284.908473243,165457.11144940465,377284.908473243,66782.92234260045,21528945.237223756,20588051.31783951,41569114.01344929,17042071.342944816,0.0,1549308.1439890391
 10/02  01:00:00,30263382.12880437,425856.3387519738,135219.1946452045,425856.3387519738,64697.00133642572,21521990.837248154,30263382.12880437,41560073.69246751,23733810.41541589,0.0,1532735.4368078508
 10/02  02:00:00,38721972.29721254,481326.5985494942,113479.59638624298,481326.5985494942,66795.03472045934,21522929.50811806,38721972.29721254,41563110.39672145,30521232.193821423,0.0,1524931.6809720425
 10/02  03:00:00,45395014.98263238,534697.9745444277,88799.43557739508,534697.9745444277,67267.42636998414,21518376.337755058,45395014.98263238,41559029.61800797,36620831.62084757,0.0,1513509.1500483833
 10/02  04:00:00,50261286.5997594,588789.1293811722,62008.36525593666,588789.1293811722,66839.22977003557,21511962.50559935,50261286.5997594,41552187.589252315,41892931.00528603,0.0,1501939.3432586023
 10/02  05:00:00,52882635.82571522,639351.386526602,32966.448907449536,639351.386526602,64622.12495866978,21501120.39060472,52882635.82571522,41539128.36944632,45693679.46557861,0.0,1488074.5288622896
 10/02  06:00:00,54877228.176735684,688375.1738918906,9468.524019251681,688375.1738918906,62423.75954264995,17921259.655160375,54877228.176735684,37957069.268585965,49088658.302821256,0.0,1230995.0925323826
 10/02  07:00:00,55780357.0509108,745714.5086530137,0.0,745714.5086530137,64966.397294967835,65319.690066677606,55780357.0509108,40903329.02047786,51821713.79134305,0.0,0.0
 10/02  08:00:00,36415959.98765506,744710.2596982262,0.0,744710.2596982262,66209.90609204653,47926.68349283529,36415959.98765506,497786488.2990249,38293223.698668554,0.0,0.0
 10/02  09:00:00,204461850.33093,3441533.5663714656,77200718.35730384,3441533.5663714656,9372316.927831743,56811156.37825169,204461850.33093,566250734.9881976,290443672.72277474,0.0,35796663.4221501
 10/02  10:00:00,78898886.1575422,414851.22292364866,257476901.52244085,414851.22292364866,20870996.287988473,118140818.82776365,78898886.1575422,651408251.4556168,50734050.382366255,0.0,94209573.93954127
 10/02  11:00:00,45161878.749289274,249988.30097896757,357864439.01871216,249988.30097896757,26907251.912359715,120881301.59519742,45161878.749289274,662626153.4461777,32903841.49418815,0.0,96560501.93722363
 10/02  12:00:00,19165751.207932487,126754.44206762915,439047727.3271077,126754.44206762915,31845497.76879934,127306252.25618427,19165751.207932487,692394097.0701631,15196821.364355166,0.0,103234561.886448
 10/02  13:00:00,10290639.321162619,66388.5734802194,428509032.662395,66388.5734802194,32011413.173771333,126332250.93697526,10290639.321162619,691586011.1559262,8449102.674520822,0.0,102347056.43436359
 10/02  14:00:00,7435029.259033383,30988.330083440633,447346037.9535685,30988.330083440633,34463746.93673092,128072470.28669302,7435029.259033383,695778564.2686033,6015779.464040359,0.0,104022834.81405838
 10/02  15:00:00,10016011.49828469,7998.904952360546,518103475.71872306,7998.904952360546,39394892.57920577,135234654.9831574,10016011.49828469,705476984.6348684,7244448.422823,0.0,110770288.133982
 10/02  16:00:00,22695836.589774765,71.8591147160376,530308489.28909385,71.8591147160376,39976405.86292518,136554305.79180974,22695836.589774765,681742418.0765768,15833720.826916408,0.0,112033823.83249755
 10/02  17:00:00,41419313.305339925,462.77904023334077,521523982.25337636,462.77904023334077,38545601.845203325,135707601.99832848,41419313.305339925,697869657.371933,30083810.044568084,0.0,111182369.01680613
 10/02  18:00:00,91690822.21471554,333.22672477528863,396377117.6657894,333.22672477528863,30687438.084717825,123793041.12040985,91690822.21471554,652152830.9145676,71243204.42997268,0.0,99591139.73088367
 10/02  19:00:00,111324890.9745858,375.6136114161647,314519835.63788766,375.6136114161647,24861065.27404789,119600402.46687523,111324890.9745858,644528729.4230372,93188044.26773605,0.0,95015060.43327327
 10/02  20:00:00,0.0,189.21414408461067,1167921.5331474268,189.21414408461067,138828.73954735234,22136716.15281854,0.0,389821306.7990234,24750.792305958632,0.0,2161950.8789363005
 10/02  21:00:00,0.0,15976.355284360905,1026642.697852936,15976.355284360905,128258.24630557954,22013734.953624107,0.0,70099766.05106845,862967.1302820276,0.0,2059875.5372622753
 10/02  22:00:00,0.0,37683.885156156306,915536.5702689026,37683.885156156306,120738.2332590193,21939992.045298528,0.0,51613756.02313726,1435068.7832066172,0.0,1985502.59305619
 10/02  23:00:00,809003.9035560897,61209.67407933597,820722.0811669823,61209.67407933597,113485.85569579671,21874731.956797943,809003.9035560897,49146333.584399246,2514134.556885157,0.0,1919004.2042203986
 10/02  24:00:00,15113401.72189514,92232.60760996107,729286.5548823499,92232.60760996107,104631.70500415869,21823893.041139856,15113401.72189514,44296820.57270114,14106875.254430056,0.0,1854619.3423760862
 10/03  01:00:00,28973641.031557653,139558.0633434128,662453.7736778826,139558.0633434128,102302.82640799443,21796072.38261885,28973641.031557653,41871761.062909774,26308413.374600213,0.0,1812765.9295951826
 10/03  02:00:00,37844917.17712274,188024.04756041744,608139.6911457491,188024.04756041744,101875.41801468439,21770792.779097203,37844917.17712274,41846054.05099481,34523305.93460913,0.0,1778395.9884797288
 10/03  03:00:00,42961873.610818066,235147.02035717206,553522.417572437,235147.02035717206,100417.77871990814,21750005.959745184,42961873.610818066,41823809.59234803,39768550.88711359,0.0,1752143.6720762763
 10/03  04:00:00,44235809.73790596,276112.69959647703,499883.8702962793,276112.69959647703,98178.57812225157,21727961.239484064,44235809.73790596,41799525.671489246,41796374.47438517,0.0,1728301.9882308496
 10/03  05:00:00,45468208.47576198,310243.3533499574,449276.8078620802,310243.3533499574,95508.91707053412,21701896.223935854,45468208.47576198,41770790.99488932,43587807.89155422,0.0,1700617.2246294282
 10/03  06:00:00,48099625.52237779,342805.44414421404,400656.60418808396,342805.44414421404,92684.40782276882,21684283.173011906,48099625.52237779,41750353.43471761,46446168.91004461,0.0,1680166.374621314
 10/03  07:00:00,49114429.35000405,372887.5296466601,352904.5719603937,372887.5296466601,89579.43539398277,21667970.32108257,49114429.35000405,62530592.689592764,47912282.79699902,0.0,1662536.5258524604
 10/03  08:00:00,29748221.87626457,362357.50516616576,331940.9753333761,362357.50516616576,86750.45911707096,21639853.760306735,29748221.87626457,519398955.92886376,31839263.829959687,0.0,1652144.675539488
 10/03  09:00:00,203183045.07808146,1799095.5342570972,278511710.1262695,1799095.5342570972,24895546.48248347,118820093.68630454,203183045.07808146,643782901.8509022,305581072.74207914,0.0,95009003.5751583
 10/03  10:00:00,77845261.44752084,146101.3519573588,422145999.7672238,146101.3519573588,34296139.013796985,126298992.02577922,77845261.44752084,672991567.3794408,50907622.49723357,0.0,101642528.61042842
 10/03  11:00:00,45260064.87880887,63241.027943405665,491556304.05547166,63241.027943405665,38338176.203537256,132530723.58604641,45260064.87880887,685706499.7282043,32301189.87204608,0.0,108168754.67981623
 10/03  12:00:00,21961913.711695895,13258.080683697743,549722019.5741844,13258.080683697743,42473250.9461501,138556106.71605316,21961913.711695895,714271704.7073827,16099313.1432506,0.0,113929704.88369776
 10/03  13:00:00,5067744.744245894,278.36432689856565,549785155.0137018,278.36432689856565,43163902.3491346,138585628.35907006,5067744.744245894,714991877.7533841,3650187.942409082,0.0,114008373.17040601
 10/03  14:00:00,0.0,839.1370092531981,563860666.7445581,839.1370092531981,44853746.381896675,140085853.0638591,0.0,718181946.4909351,0.0,0.0,115424395.14850713
 10/03  15:00:00,0.0,127.83754479936887,624296413.4770904,127.83754479936887,48580946.55492105,146749581.04449695,0.0,726177964.6719234,0.0,0.0,121761786.01736304
 10/03  16:00:00,16598579.67500359,0.0,625083173.7800509,0.0,48137280.81434181,146691656.29784876,16598579.67500359,700040643.5340326,12109222.680792697,0.0,121906829.32236569
 10/03  17:00:00,41343126.41644427,593.6818796666475,606072195.4235206,593.6818796666475,46281761.64343568,144557193.85358024,41343126.41644427,714455409.025417,31120650.990308285,0.0,119897862.39767829
 10/03  18:00:00,96571339.74540079,491.26800064955455,472091663.9099996,491.26800064955455,37090282.11749108,131427246.75720249,96571339.74540079,666189880.5841334,77246798.53832774,0.0,106543040.14421013
 10/03  19:00:00,118318835.75663397,391.8556938198601,373112438.4182047,391.8556938198601,30961305.291339904,121688908.8848603,118318835.75663397,652717475.8583143,101334247.57517087,0.0,97567436.75800025
 10/03  20:00:00,0.0,0.0,2043652.4551848508,0.0,271188.81455218943,22359469.01199099,0.0,390176419.7332007,0.0,0.0,2396711.344920838
 10/03  21:00:00,0.0,0.0,1814126.926847439,0.0,249257.3544511313,22258638.368503075,0.0,70465668.57409297,0.0,0.0,2305694.70701958
 10/03  22:00:00,0.0,0.0,1631844.9962978503,0.0,231016.6994545398,22177217.49750228,0.0,51961259.94153653,0.0,0.0,2224324.51844917
 10/03  23:00:00,1877553.208084649,0.0,1470619.5917400166,0.0,206049.6041042768,22133025.783984452,1877553.208084649,49497191.15999424,1505617.1283169133,0.0,2178451.012978439
 10/03  24:00:00,8467827.731224313,10920.210024026375,1339457.2072678288,10920.210024026375,186366.28617704066,22087577.962884866,8467827.731224313,44642240.075619034,7486075.890958795,0.0,2126272.612678192
 10/04  01:00:00,9771877.833765153,30273.387376031933,1230354.456344092,30273.387376031933,163497.76829901044,22108378.492158607,9771877.833765153,42245262.11434055,9184060.66560331,0.0,2145160.7047804845
 10/04  02:00:00,13557402.964033296,50057.730890808816,1130155.8202602777,50057.730890808816,141061.96469962646,22096762.363099728,13557402.964033296,42211210.18168229,12699705.316662546,0.0,2129595.7551142992
 10/04  03:00:00,19136495.840826735,72233.25483971424,1047712.7704342415,72233.25483971424,135079.2187095934,22023493.416559823,19136495.840826735,42131958.48915234,17694397.741565295,0.0,2050826.2346306033
 10/04  04:00:00,23647821.185588058,93928.89974106259,965887.464665256,93928.89974106259,128596.43461543493,21967752.62303694,23647821.185588058,42069734.91153531,21833521.240427136,0.0,1990622.488344395
 10/04  05:00:00,25621511.07347308,115034.19366806124,885059.667763276,115034.19366806124,121549.78896073352,21918467.328670718,25621511.07347308,42013402.97151439,23912476.281074554,0.0,1939223.5546437288
 10/04  06:00:00,25793793.28027518,132801.54041160477,807529.3474492589,132801.54041160477,112855.52774437843,21862774.134579245,25793793.28027518,41949015.51620656,24533625.670782547,0.0,1883024.6594457445
 10/04  07:00:00,22990764.921376508,154901.22641262616,747109.3103743958,154901.22641262616,110370.68649922097,21828777.19226718,22990764.921376508,62712190.81188263,22986012.108888302,0.0,1850815.3042372693
 10/04  08:00:00,6039136.036034204,152606.63565205722,721952.2325874515,152606.63565205722,107635.72916658995,21797057.456772126,6039136.036034204,519577044.89537877,8838416.123380527,0.0,1834592.6930789023
