Date/Time,CoolingCoils:EnergyTransfer [J](Hourly),HeatingCoils:EnergyTransfer [J](Hourly),Electricity:HVAC [J](Hourly),Electricity:Plant [J](Hourly),Baseboard:EnergyTransfer [J](Hourly),Electricity:Facility [J](Hourly),DistrictHeatingWater:Facility [J](Hourly),DistrictCooling:Facility [J](Hourly),Cooling:Electricity [J](Hourly)
 06/25  02:00:00,3057799.093469639,0.0,363045.7221543637,24847335.932374053,0.0,45183767.50841135,0.0,0.0,3161918.735142741
 06/25  03:00:00,2876236.972237884,0.0,349443.06452296267,24717524.664207973,0.0,45040353.58261388,0.0,0.0,3032150.429422162
 06/25  04:00:00,2727687.4685694915,0.0,336741.452665793,24606355.39357504,0.0,44916482.70012377,0.0,0.0,2921019.9457024536
 06/25  05:00:00,2639565.8293276327,0.0,328266.92072642245,24544143.886774994,0.0,44845796.66138436,0.0,0.0,2858831.3747311058
 06/25  06:00:00,2607935.1909677684,0.0,324162.25874298415,24559984.172503307,0.0,44857532.285129234,0.0,0.0,2874679.303156116
 06/25  07:00:00,2632798.8250038507,0.0,324554.5060455068,24610266.727477062,0.0,44908207.08740551,0.0,0.0,2924954.851900006
 06/25  08:00:00,2707272.219071853,0.0,329252.69759695284,24678645.538548585,0.0,44981284.09002849,0.0,0.0,2993313.0644192807
 06/25  09:00:00,2809352.2870170325,0.0,336946.19210385525,24714821.68530919,0.0,45025153.73129598,0.0,0.0,3029459.8245526426
 06/25  10:00:00,2898159.7304381295,0.0,353414.221150226,24711840.604371063,0.0,45038640.67940423,0.0,0.0,3026467.7768576285
 06/25  11:00:00,2953494.933914349,0.0,374377.56371399557,24696160.187365077,0.0,45043923.604962006,0.0,0.0,3010814.436017264
 06/25  12:00:00,3014483.2421628046,0.0,379650.8143899656,24744258.944799997,0.0,45097295.6130729,0.0,0.0,3058902.2629204877
 06/25  13:00:00,3055556.151940787,0.0,383684.700528174,24767447.8200856,0.0,45124518.374496706,0.0,0.0,3082081.9113754975
 06/25  14:00:00,3072504.8387770955,0.0,396182.94185373536,24719258.095148806,0.0,45088826.89088549,0.0,0.0,3033911.7671410106
 06/25  15:00:00,3075399.578015493,0.0,391709.86642226967,24714610.28248328,0.0,45079706.002788484,0.0,0.0,3029258.777061921
 06/25  16:00:00,2970980.171942573,0.0,376835.22335655097,24668444.74611686,0.0,45018665.823356345,0.0,0.0,2983098.1558739273
 06/25  17:00:00,2893001.164259905,0.0,350483.4435377306,24677068.626637492,0.0,45000937.92405816,0.0,0.0,2991688.971740066
 06/25  18:00:00,2743042.830807106,0.0,336809.82452003215,24600212.401965957,0.0,44910408.080368936,0.0,0.0,2914854.735948524
 06/25  19:00:00,2625180.044181777,0.0,327666.7854387251,24530342.864181437,0.0,44831395.5035031,0.0,0.0,2845014.4455293543
 06/25  20:00:00,2506867.542786386,0.0,317905.83010255394,24457461.655496772,0.0,44748753.33948227,0.0,0.0,2772164.597618867
 06/25  21:00:00,2361804.915480956,0.0,305581.0469234254,24382097.453541774,0.0,44661064.354348145,0.0,0.0,2696840.3909995076
 06/25  22:00:00,2188207.127345798,0.0,290533.3888001378,24297287.49241315,0.0,44561206.73509623,0.0,0.0,2612078.598338042
 06/25  23:00:00,2005448.3669514202,0.0,274076.93743694574,24208312.346845206,0.0,44455775.138165094,0.0,0.0,2523154.702943538
 06/25  24:00:00,1835797.5555454143,0.0,258090.83502697202,24134620.45619046,0.0,44366097.14510037,0.0,0.0,2449510.7307059155
 06/26  01:00:00,1664800.0447291043,0.0,238336.66071401574,24068512.671058696,0.0,44280235.18565565,0.0,0.0,2383443.624659245
 06/26  02:00:00,1477157.3978230031,0.0,200401.2108439639,24034648.335816305,0.0,44208435.400543205,0.0,0.0,2349587.9802068253
 06/26  03:00:00,1328109.7532522276,0.0,166684.60953795127,24014514.188130874,0.0,44154584.65155177,0.0,0.0,2329446.305006388
 06/26  04:00:00,1196415.105852768,0.0,138072.86389362166,23977627.784170114,3241291.2586392197,44089086.50194667,1469632.119062688,0.0,2289591.0090066125
 06/26  05:00:00,1105098.4956556093,0.0,126551.40445516675,23893742.81610322,462288.1397320732,43993680.07444133,210809.7373636403,0.0,2208296.7048190003
 06/26  06:00:00,1045031.2436724207,0.0,121282.6403972809,23847357.375071894,0.0,43942025.86935211,0.0,0.0,2162354.631862717
 06/26  07:00:00,1012225.8290352769,0.0,121020.98400947022,23825672.08066382,0.0,53216769.05619008,0.0,0.0,2140669.858222053
 06/26  08:00:00,1225819.3243236553,0.0,137194.1784521562,23926416.92395623,0.0,515102238.3050735,0.0,0.0,2241300.2283016318
 06/26  09:00:00,187425913.4484445,871.1429069448209,68247539.19442062,103857250.81423621,22929356.827108156,665538327.1839962,34594293.139461115,0.0,78855562.30694994
 06/26  10:00:00,147115143.87142086,362.13081485212155,65457452.14440369,93936611.22491863,0.0,675165717.6309198,0.0,0.0,68674392.71722001
 06/26  11:00:00,153232089.64988953,654.3299728031081,65723563.70918603,96833433.32805851,0.0,680737694.32393,0.0,0.0,71456424.07420924
 06/26  12:00:00,143594973.1727199,1295.2833369798439,65195300.00911323,91988557.84815717,0.0,682266335.3089154,0.0,0.0,66896849.196935356
 06/26  13:00:00,133689893.7618336,536.9936148099317,64473120.342077464,87505133.48806585,0.0,677060731.2817881,0.0,0.0,62442342.12292247
 06/26  14:00:00,159662044.98174238,0.0,65855929.9212166,99008418.00590327,0.0,689946825.3787649,0.0,0.0,74084924.39422476
 06/26  15:00:00,238884918.3650358,0.0,70644915.42031112,127986257.65261957,0.0,721318740.5519016,0.0,0.0,102514554.25065404
 06/26  16:00:00,247092326.81263018,450.61210404328205,71700366.50881983,128704079.86759777,0.0,708991370.7199923,0.0,0.0,103263725.86979501
 06/26  17:00:00,257796122.35229605,0.0,73049223.27942586,128637903.6132503,0.0,717175831.4012105,0.0,0.0,103263725.86979501
 06/26  18:00:00,206845882.2839708,397.06353974077877,69672360.72676285,121224543.05806702,0.0,681935530.9874952,0.0,0.0,96131086.52510364
 06/26  19:00:00,174413315.88642934,993.5279928201968,67806378.6541883,105955300.5198892,0.0,667195216.349417,0.0,0.0,81043553.43445937
 06/26  20:00:00,4190218.504918591,0.0,595469.7264525432,24536822.232968185,0.0,381175086.9244788,0.0,0.0,2798119.1889109807
 06/26  21:00:00,3882949.2949503893,0.0,563130.4638825378,24612060.502423864,0.0,61629996.87584577,0.0,0.0,2926692.379303402
 06/26  22:00:00,3583298.5032628374,0.0,531557.0566664108,24641988.83137919,0.0,54726571.63262533,0.0,0.0,2956676.008697873
 06/26  23:00:00,3378278.9329318297,0.0,461421.97604827903,24805733.370881863,0.0,52425271.11883565,0.0,0.0,3120357.1248254725
 06/26  24:00:00,3059183.4321600134,0.0,375309.7391711017,24826018.045507018,0.0,47569623.611235246,0.0,0.0,3140600.137798729
 06/27  01:00:00,2813587.373876507,0.0,351243.8319719614,24669146.220419034,0.0,44993775.906273946,0.0,0.0,2983785.944722185
 06/27  02:00:00,2623723.5565701574,0.0,334249.0103392517,24536304.401291955,0.0,44843939.26551414,0.0,0.0,2850995.951727613
 06/27  03:00:00,2458965.23773023,0.0,318899.3153190014,24440712.39087667,0.0,44732997.560078606,0.0,0.0,2755449.557515616
 06/27  04:00:00,2307243.518057545,0.0,304494.29247649095,24370571.559989784,0.0,44648451.706349224,0.0,0.0,2685350.660735583
 06/27  05:00:00,2181056.0208067885,0.0,292181.16773875756,24292499.693013668,0.0,44558066.714635365,0.0,0.0,2607312.392137077
 06/27  06:00:00,2093175.3276076126,0.0,283225.39958632644,24256294.52730654,0.0,44512905.78077581,0.0,0.0,2571128.7461018697
 06/27  07:00:00,2037738.8103713638,0.0,277274.35961127863,24226690.296105407,0.0,53774040.647233486,0.0,0.0,2541536.4149583927
 06/27  08:00:00,2067766.5168085122,0.0,279266.5681204372,24242448.172358703,0.0,515560341.9431443,0.0,0.0,2557283.781233505
 06/27  09:00:00,102137158.08694863,1679.534022735483,62625296.63563576,65743955.72381271,67832380.31677864,621802789.5347879,58603443.29692384,0.0,42688285.05843902
 06/27  10:00:00,84645813.42536578,0.0,60777417.95582379,63569032.072904095,4903038.640659568,640118104.2903252,2431529.8328728215,0.0,39781928.90915492
 06/27  11:00:00,95184023.00501382,0.0,61129449.28089239,69356378.80000496,1992135.8773088655,648666525.3675827,997729.9364736913,0.0,44807072.71632162
 06/27  12:00:00,98269290.00689471,0.0,61237617.86368131,71502465.56692155,1002411.3922380144,657822560.8822477,504163.78937127395,0.0,46233217.38360433
 06/27  13:00:00,70767878.81519558,607.4061967110158,59989581.092629805,58896950.24636009,3571210.0801750245,643969008.7906349,1807914.7805756168,0.0,33891382.361506276
 06/27  14:00:00,64094418.94050902,591.8238400512912,59695628.01482697,55395502.8733665,12318.082806861605,640173608.3398385,6265.840524332089,0.0,30750504.429825835
 06/27  15:00:00,70896964.5768763,258.8268641383356,59956535.52526881,58471536.39833366,0.0,641115639.4025732,0.0,0.0,33768842.947382435
 06/27  16:00:00,83772209.93864845,0.0,59897691.65939226,64412788.38833998,0.0,632897404.3913069,0.0,0.0,39584700.24810823
 06/27  17:00:00,99623008.85714194,0.0,60121851.95345776,72534682.36049807,0.0,648145238.8224902,0.0,0.0,47536067.82290731
 06/27  18:00:00,61140564.16771306,0.0,58250619.76019972,54062977.51304287,0.0,603352224.4759078,0.0,0.0,29482400.227073915
 06/27  19:00:00,47905261.48175542,0.0,57343831.412248455,47611134.85410561,378789.2261047543,598388503.4416935,192806.4064934566,0.0,23134645.932235822
 06/27  20:00:00,3849772.065822025,0.0,549583.746296748,24789731.61917158,0.0,381382110.3305264,0.0,0.0,3104383.689079972
 06/27  21:00:00,3589255.113783046,0.0,500730.7282793677,24841459.57251756,0.0,61796996.2103363,0.0,0.0,3156121.6921912665
 06/27  22:00:00,3425386.03428213,0.0,434968.8458890566,24942392.713483494,0.0,54930387.303952284,0.0,0.0,3256996.572355209
 06/27  23:00:00,3221704.207891073,0.0,399129.04752258933,24861359.10113933,0.0,52418603.92056742,0.0,0.0,3175970.1732056425
 06/27  24:00:00,3103250.131682888,0.0,369227.1943307384,24833531.962667998,0.0,47571054.98355587,0.0,0.0,3148117.7727013933
 06/28  01:00:00,2900754.662478671,0.0,351037.4440360776,24720154.481286876,0.0,45044577.779205896,0.0,0.0,3034774.966232783
 06/28  02:00:00,2700968.57474008,0.0,335198.1137239721,24591941.611926336,0.0,44900525.57953324,0.0,0.0,2906611.531899553
 06/28  03:00:00,2508757.2161519113,0.0,319018.2396248814,24486835.40870194,0.0,44779239.50220975,0.0,0.0,2801555.0480236355
 06/28  04:00:00,2323842.193016703,0.0,302824.59852379735,24385097.51386136,0.0,44661307.9662681,0.0,0.0,2699865.872032511
 06/28  05:00:00,2166730.028412476,0.0,288409.2473857318,24304199.48396707,0.0,44565994.585235745,0.0,0.0,2619008.9983794056
 06/28  06:00:00,2052299.9714033536,0.0,277265.67029158515,24249253.49787855,0.0,44499905.02205307,0.0,0.0,2564092.1366162878
 06/28  07:00:00,1987737.8805000824,0.0,270424.6073716879,24217648.425823927,0.0,53758149.024712406,0.0,0.0,2532501.8108448936
 06/28  08:00:00,2033245.3171902648,0.0,273754.58742043766,24232854.171272155,0.0,515545235.9613577,0.0,0.0,2547692.7217342947
 06/28  09:00:00,56527906.57086048,1644.6032354362578,59398646.94716772,46893762.02558335,55368794.37574519,599725946.1480906,56268633.17894238,0.0,24118609.972226415
 06/28  10:00:00,33483229.35792782,170.806186371381,58138608.60600826,38628956.67642486,0.0,612539219.5440304,0.0,0.0,16900038.030237634
 06/28  11:00:00,37729593.73079725,215.03472626027482,58364054.12639989,40187604.840272754,0.0,616732356.253358,0.0,0.0,18450469.876759894
 06/28  12:00:00,51834765.627755575,47.6473043305673,59055929.89969599,48235869.852616355,0.0,632374277.2039573,0.0,0.0,25060777.933185622
 06/28  13:00:00,57196758.18506313,0.0,59399941.68933577,52283190.68353829,0.0,636765609.8245189,0.0,0.0,27626150.747705575
 06/28  14:00:00,53087665.60682353,752.046897097904,59261578.79547905,50740969.609073035,0.0,635085025.856197,0.0,0.0,25786270.309263725
 06/28  15:00:00,93032783.98494853,0.0,61090534.00702059,68376410.6274595,0.0,652154512.1134508,0.0,0.0,43635005.70389919
 06/28  16:00:00,113733888.98956794,0.0,62214870.09255075,78064919.57375984,0.0,648866714.0098855,0.0,0.0,53298272.13987299
 06/28  17:00:00,124686073.47778173,1071.789470164197,62861967.26596838,83019227.55414245,0.0,661369899.3286452,0.0,0.0,58213387.47280674
 06/28  18:00:00,73840492.77518675,2444.8135894787233,60479427.22915206,60254981.20901513,0.0,611773035.6408324,0.0,0.0,35518848.7550472
 06/28  19:00:00,62754057.28779812,1928.9689142439938,60088748.39354226,52798170.992250964,0.0,606320456.5611328,0.0,0.0,30004676.945679974
 06/28  20:00:00,3651255.6314913724,0.0,536663.230453108,24138443.148802124,0.0,380717901.3443134,0.0,0.0,2453120.5169440703
 06/28  21:00:00,3391195.1546896747,0.0,462951.464072707,24407525.51215621,0.0,61325282.88576828,0.0,0.0,2722162.182691102
 06/28  22:00:00,3114003.331879943,0.0,381392.8889332876,24573483.510465723,0.0,54507902.143978745,0.0,0.0,2888062.2183291167
 06/28  23:00:00,2800447.3924785424,0.0,349902.38440450636,24511395.9885168,0.0,52019414.14482682,0.0,0.0,2826034.843000049
 06/28  24:00:00,2535992.0273112115,0.0,327026.8017936165,24413867.529635634,0.0,47109190.15798639,0.0,0.0,2728578.54325077
 06/29  01:00:00,2314646.4493828546,0.0,306683.0260190163,24321508.018761113,0.0,44601576.898663074,0.0,0.0,2636280.2156404285
 06/29  02:00:00,2103421.7782335468,0.0,286486.07816549577,24223989.819982544,334653.1966035241,44483861.752030976,154328.35036952005,0.0,2538514.850170956
 06/29  03:00:00,1904479.885608236,0.0,266184.59392357257,24147189.058553338,11390374.15660431,44386759.506359845,5339968.895800585,0.0,2451648.6382602174
 06/29  04:00:00,1720073.2031405414,0.0,243895.9964084448,24054289.44737123,21259442.67716542,44271571.297662616,10432797.623715065,0.0,2349789.825654106
 06/29  05:00:00,1593362.9042277494,0.0,229742.7426538465,24003405.84854733,13928062.119987387,44206534.445084125,7151108.285452939,0.0,2305660.4734247453
 06/29  06:00:00,1492428.3240073593,0.0,205985.16962973896,24026600.142640326,56476.82237677024,44205971.166153006,29490.807689515852,0.0,2341515.693187372
 06/29  07:00:00,1429156.3378868666,0.0,188738.01478858825,24044266.56552384,0.0,53503080.57182922,0.0,0.0,2359206.204892202
 06/29  08:00:00,1451161.2572416598,0.0,188405.733293223,24046026.712104313,0.0,515273059.6480627,0.0,0.0,2360945.2739454154
 06/29  09:00:00,202057488.63937458,927.3226593525235,69666228.9266651,107254223.05521469,46069760.76478845,670353989.1572193,74244009.28856227,0.0,82107294.59282446
 06/29  10:00:00,152339213.7382517,218.45633558444226,65694012.08588593,95706765.61103776,0.0,677172431.958521,0.0,0.0,70658925.00926328
 06/29  11:00:00,172352928.18596694,1903.2533447118872,66658667.35934675,105804844.07772404,0.0,690644208.7237562,0.0,0.0,80094349.92883867
 06/29  12:00:00,159495061.43721992,526.7587320889392,65996327.51349018,99756715.90691149,0.0,690835520.8720466,0.0,0.0,74182078.19656906
 06/29  13:00:00,149965192.95354742,1276.1769633050117,65406603.94885424,95225020.33286086,0.0,685714101.73336,0.0,0.0,69825621.31751825
 06/29  14:00:00,181385736.28389367,219.39749576942694,67929441.25508963,108760240.90477565,0.0,701772159.6115103,0.0,0.0,83776558.82684201
 06/29  15:00:00,235331118.8553198,0.0,71375059.87217079,128569904.32000689,0.0,722632531.6711483,0.0,0.0,103263725.86979501
 06/29  16:00:00,245310029.43042266,61.91590995728086,72310346.89140657,128470838.29902285,0.0,709368109.5340042,0.0,0.0,103263725.86979501
 06/29  17:00:00,241258937.46408963,0.0,71842069.35202074,128440257.86228415,0.0,715771031.7228392,0.0,0.0,103263725.86979501
 06/29  18:00:00,181078625.83970657,736.1066372193148,67731975.58223122,109683368.02876067,0.0,668453970.8136573,0.0,0.0,84528002.64450313
 06/29  19:00:00,141980660.89411336,1421.3787599182194,65218273.29823748,92038525.58217281,0.0,650690336.0557497,0.0,0.0,66523938.149026394
 06/29  20:00:00,4116272.575488624,0.0,590420.2493864971,24298031.91089093,0.0,380931247.1253356,0.0,0.0,2612619.6310537243
 06/29  21:00:00,3811544.372826857,0.0,558261.4517416216,24485928.76510097,0.0,61498996.126381956,0.0,0.0,2800572.101307441
 06/29  22:00:00,3558705.2623968488,0.0,523893.54169768555,24587044.2575327,0.0,54663963.543810114,0.0,0.0,2901718.1461593835
 06/29  23:00:00,3370639.5065742214,0.0,468060.11716979754,24731885.015508786,0.0,52358060.904584095,0.0,0.0,3046509.8827841575
 06/29  24:00:00,3098567.0885515953,0.0,395567.99633758946,24768471.195741523,0.0,47532335.01863624,0.0,0.0,3083068.282268411
 06/30  01:00:00,2888672.922325308,0.0,357936.4075111187,24691418.85978784,0.0,45022741.121181905,0.0,0.0,3006038.3444927516
 06/30  02:00:00,2726831.378142739,0.0,343287.3003085181,24571745.91897452,0.0,44888419.07316598,0.0,0.0,2886409.118929337
 06/30  03:00:00,2574389.576737984,0.0,329109.9423985419,24500198.58168718,0.0,44802694.37796866,0.0,0.0,2814903.3725198884
 06/30  04:00:00,2420492.2075883225,0.0,314755.8233163112,24418846.918997657,0.0,44706988.59619691,0.0,0.0,2733593.6622250597
 06/30  05:00:00,2285704.7310088957,0.0,301951.2558428135,24346972.117518537,0.0,44622309.227244295,0.0,0.0,2661754.434817037
 06/30  06:00:00,2174102.630123021,0.0,291081.8470485421,24292544.772079453,0.0,44557012.47301093,0.0,0.0,2607355.7759210537
 06/30  07:00:00,2091530.7797671072,0.0,282711.8193248388,24251399.29365345,0.0,53804187.104495086,0.0,0.0,2566230.350386402
 06/30  08:00:00,2110639.7215252887,0.0,283667.36313183,24258653.43523814,0.0,515580948.0010351,0.0,0.0,2573476.6331890095
 06/30  09:00:00,82942057.7548823,928.3881073352346,61416055.457876526,59002169.861848764,81145260.67174354,613851762.4950647,80879952.94505815,0.0,36059620.29399972
 06/30  10:00:00,65493452.79920423,0.0,59861938.26534407,53214941.44808863,11266788.693844873,628848533.97503,5620156.017921862,0.0,31037427.296028655
 06/30  11:00:00,76417954.03834945,0.0,60335585.96532763,59124354.74297096,5704398.82206483,637640637.9949839,2913593.336278775,0.0,36264034.03895042
 06/30  12:00:00,87570716.94081555,0.0,60824049.60468467,64941066.99362695,0.0,650847594.0499567,0.0,0.0,41350839.779774174
 06/30  13:00:00,71011612.24062583,1299.3886091079398,60122816.246724926,56586771.54358488,0.0,641792065.2419548,0.0,0.0,33988112.19401955
 06/30  14:00:00,66319143.31137761,824.1611667124134,59948321.70589691,54209431.02081655,0.0,639240230.1783584,0.0,0.0,31782412.210885517
 06/30  15:00:00,83914688.24324384,687.5424125619859,60751895.92512241,63951610.0833571,0.0,647391073.4874502,0.0,0.0,39592313.13387254
 06/30  16:00:00,93535148.88761465,1097.3420721820585,61155067.34040205,69301928.39855522,0.0,639043920.082532,0.0,0.0,44052759.29783725
 06/30  17:00:00,100932594.78333701,648.4600061084403,61535498.98516484,72203110.92471492,0.0,649227314.4184141,0.0,0.0,47458874.76987285
 06/30  18:00:00,55808868.002310775,1626.7457547876136,59422342.85259346,52265790.13569514,15702142.06063356,602726760.1909537,8253153.93702016,0.0,27190194.24880417
 06/30  19:00:00,37236152.03411357,1674.4301339092626,58540458.22604442,40279296.103008464,27871019.286653824,592253291.5043923,15433980.559512304,0.0,18514725.231237903
 06/30  20:00:00,3605863.347240459,0.0,503927.4207735114,24127854.17960468,0.0,380674576.5654363,0.0,0.0,2442476.56130635
 06/30  21:00:00,3308018.029872005,0.0,444303.5415686687,24338026.457463108,0.0,61237135.908571154,0.0,0.0,2652662.186062053
 06/30  22:00:00,3103334.5823434102,0.0,377379.1726051607,24507177.35386004,0.0,54437582.27104493,0.0,0.0,2821768.8000444863
 06/30  23:00:00,2886296.7132654744,0.0,353285.9177900113,24502498.8683901,0.0,52013900.55808562,0.0,0.0,2817120.668977967
 06/30  24:00:00,2672931.7194660194,0.0,335659.0466403796,24448661.132833462,0.0,47152616.00603097,0.0,0.0,2763337.4786034687
 07/01  01:00:00,2478518.121876903,0.0,318565.8470977186,24376802.280824214,0.0,44668753.98180488,0.0,0.0,2691530.375857928
 07/01  02:00:00,2285389.4768007817,0.0,300954.5598389508,24305370.593823984,0.0,44579711.00754588,0.0,0.0,2620151.452916335
 07/01  03:00:00,2111673.1268401965,0.0,284514.50319334585,24225663.451878224,0.0,44483563.80895451,0.0,0.0,2540492.0035782903
