Date/Time,Baseboard:PlantLoopHeatingDemand [J](Hourly),HeatingCoils:PlantLoopHeatingDemand [J](Hourly),CoolingCoils:EnergyTransfer [J](Hourly),HeatingCoils:EnergyTransfer [J](Hourly),Electricity:HVAC [J](Hourly),Electricity:Plant [J](Hourly),Baseboard:EnergyTransfer [J](Hourly),Electricity:Facility [J](Hourly),DistrictHeatingWater:Facility [J](Hourly),DistrictCooling:Facility [J](Hourly),Cooling:Electricity [J](Hourly)
 10/10  12:00:00,0.0,787.3037740123543,136203452.61710918,787.3037740123543,63364698.78400965,86136114.43181334,0.0,682743160.2610027,53656.21137031763,0.0,62825966.26779985
 10/10  13:00:00,0.0,0.0,166239499.09307104,0.0,63121623.5284853,100281466.49117891,0.0,696645437.064844,0.0,0.0,76652291.65266892
 10/10  14:00:00,0.0,0.0,198591162.0827306,0.0,64623441.642950915,115990663.0607211,0.0,713856451.7488518,0.0,0.0,91652531.88687731
 10/10  15:00:00,0.0,0.0,251619387.9530213,0.0,68657227.72594623,119904590.5334941,0.0,719409255.331946,0.0,0.0,95015060.43327327
 10/10  16:00:00,0.0,0.0,270292104.48508054,0.0,71774496.53936249,119923167.92748006,0.0,696909370.888685,0.0,0.0,95015060.43327327
 10/10  17:00:00,0.0,0.0,274608357.269295,0.0,71473773.53097928,119815213.65167204,0.0,714905440.7110527,0.0,0.0,95015060.43327327
 10/10  18:00:00,33949926.13074476,440.46999276959775,150009002.54100573,440.46999276959775,65013385.64901039,92783283.4775086,33949926.13074476,655469020.8359592,21738699.57140356,0.0,69262763.0783035
 10/10  19:00:00,47915276.965699114,1503.91033339137,113388581.70928718,1503.91033339137,63133345.88571945,76148515.11851114,47915276.965699114,639349122.6863449,32745806.345259964,0.0,53169755.93484279
 10/10  20:00:00,0.0,0.0,2329623.0067866906,0.0,306407.01318853226,22693792.666884255,0.0,390545961.5867303,0.0,0.0,2656286.6519661252
 10/10  21:00:00,0.0,0.0,2201252.901988619,0.0,272573.817336958,22608297.96407125,0.0,70838644.63254699,0.0,0.0,2655272.403395537
 10/10  22:00:00,0.0,0.0,1999117.036953176,0.0,257498.71795844604,22469811.26404559,0.0,52280335.72658376,0.0,0.0,2516830.898826563
 10/10  23:00:00,0.0,0.0,1801142.170872631,0.0,241525.94234450362,22352371.539676607,0.0,49752013.25392661,0.0,0.0,2399439.0200483324
 10/10  24:00:00,0.0,0.0,1583176.6160857463,0.0,208265.83567272127,22306297.190314557,0.0,44882858.85254441,0.0,0.0,2353369.063543095
 10/11  01:00:00,0.0,0.0,1406442.7871839718,0.0,189432.76129424633,22199884.37861133,0.0,42362702.99378851,0.0,0.0,2246996.6091567534
 10/11  02:00:00,12578949.556834357,575.8569212544894,1214274.6868828598,575.8569212544894,142356.215150082,22211564.206105538,12578949.556834357,42327306.27513855,8226017.089183902,0.0,2247103.893066281
 10/11  03:00:00,26409942.207190253,19422.975474676256,1088523.792974099,19422.975474676256,133309.24140019415,22102387.61796836,26409942.207190253,42209082.71325149,18454631.359024566,0.0,2124330.697761603
 10/11  04:00:00,37291393.70079997,46016.92738944845,980980.4604080704,46016.92738944845,125541.00956759734,22020869.04382363,37291393.70079997,42119795.907274164,27277063.538379457,0.0,2032217.6343663954
 10/11  05:00:00,46648162.5038232,78027.62616923552,880975.751868474,78027.62616923552,116152.77223039017,21943821.282458205,46648162.5038232,42033359.90857153,35966531.71812642,0.0,1945793.1234455945
 10/11  06:00:00,48068427.565120235,118887.49323445412,810984.5435035501,118887.49323445412,114828.10272002289,21899148.07915267,48068427.565120235,41987362.03575562,39429529.291747004,0.0,1898629.7868250886
 10/11  07:00:00,54715288.55826542,163954.65287694253,745141.8651397123,163954.65287694253,113093.86095566669,21875600.772632282,54715288.55826542,62761737.56670417,46628266.87866264,0.0,1868130.0167757962
 10/11  08:00:00,45925271.625547305,181969.49438228173,711189.7851311332,181969.49438228173,111587.54435816378,21843650.3982301,45925271.625547305,519627589.6520283,41091202.987582706,0.0,1843833.359499355
 10/11  09:00:00,222145818.91351348,598553.9340483877,114546422.08093363,598553.9340483877,64142892.10227718,70457970.49206077,222145818.91351348,634668124.2764523,313718049.2752821,0.0,49618856.546412796
 10/11  10:00:00,101830860.96553212,53953.06834698173,227739475.38707817,53953.06834698173,71180381.87916148,116842735.26059808,101830860.96553212,700419553.4796245,66559703.88183376,0.0,94581893.00606889
 10/11  11:00:00,69941430.14825435,7489.135997213138,268213159.73657155,7489.135997213138,73378805.53255275,117518018.96608846,69941430.14825435,705734424.437262,50935135.56309143,0.0,95015060.43327327
 10/11  12:00:00,53734097.38881977,0.0,289833304.82276356,0.0,74861279.32587092,117613266.61197528,53734097.38881977,725716892.983026,41472304.67816622,0.0,95015060.43327327
 10/11  13:00:00,46773847.76940388,1290.1560146852576,261611780.04333466,1290.1560146852576,73904103.75804827,117439264.66068965,46773847.76940388,724585715.4639177,37643233.02539424,0.0,95015060.43327327
 10/11  14:00:00,42684240.00306572,2072.5038526323624,273491432.3137713,2072.5038526323624,75194302.45660073,117522446.3895191,42684240.00306572,725959095.8912996,35427795.52572331,0.0,95015060.43327327
 10/11  15:00:00,44272565.101448715,1283.0180038693006,326519254.15981597,1283.0180038693006,78371579.3238182,117893414.47324969,44272565.101448715,727112430.8695735,37685112.256288454,0.0,95015060.43327327
 10/11  16:00:00,55823373.96949476,1877.043848690529,326784012.5670945,1877.043848690529,78119756.59328142,117846347.97916786,55823373.96949476,701177810.9942918,48687682.990181446,0.0,95015060.43327327
 10/11  17:00:00,74743568.04958588,1964.5001235743184,301232298.2323818,1964.5001235743184,76362838.0133262,117646442.3635721,74743568.04958588,717625733.9052997,66889268.98799071,0.0,95015060.43327327
 10/11  18:00:00,130093544.7489622,1251.3583278017834,179043421.09767133,1251.3583278017834,69062038.86329782,104523204.45450374,130093544.7489622,671257595.0272417,120145177.87109303,0.0,82877691.17319512
 10/11  19:00:00,151784482.8194949,1357.089639056369,124373167.04170722,1357.089639056369,65652843.9109949,78642822.8120535,151784482.8194949,644362928.4051627,144348290.5568713,0.0,57908314.9414219
 10/11  20:00:00,0.0,0.0,2033169.5563298755,0.0,270633.6217265444,22337876.93264047,0.0,390154272.46102446,0.0,0.0,2384886.699424541
 10/11  21:00:00,23589531.192162525,0.0,1763242.8875040642,0.0,244249.69734797115,22246878.06463701,23589531.192162525,70448900.61312374,20641210.21864204,0.0,2272566.9712156565
 10/11  22:00:00,50656509.39680492,738.6153855032501,1530019.4635002392,738.6153855032501,218983.49551928055,22156666.615667623,50656509.39680492,51928675.855766624,45020446.77129874,0.0,2157806.311233032
 10/11  23:00:00,64484417.51178503,24548.670006138113,1350476.8399743487,24548.670006138113,198227.3224045979,22107846.0483862,64484417.51178503,49464189.142696306,59434388.030712724,0.0,2095304.8326904664
 10/11  24:00:00,75135864.19113165,58079.82363208093,1187645.0664256322,58079.82363208093,165187.80902296162,22102586.46485138,75135864.19113165,44636070.10043147,70956549.74272853,0.0,2079452.293904936
 10/12  01:00:00,83666737.8800612,110967.8677936643,1070321.2327116453,110967.8677936643,142122.81013731207,22115588.889832165,83666737.8800612,42231097.55385241,81225872.81467016,0.0,2083006.7545403657
 10/12  02:00:00,89345904.95212063,167765.9154686211,979979.9025566387,167765.9154686211,134418.37296219566,22073601.467781723,89345904.95212063,42181405.69462684,88083876.98236346,0.0,2034702.029030082
 10/12  03:00:00,92957884.37746339,221270.74303397958,896905.4577690915,221270.74303397958,131238.52475026526,22017133.457456063,92957884.37746339,42121757.83608926,92539668.27767894,0.0,1974047.683501691
 10/12  04:00:00,96130223.07899469,271062.541880312,815712.8871703771,271062.541880312,127477.10230711904,21972410.409567602,96130223.07899469,42073273.36575765,96247737.42739739,0.0,1925686.0814554868
 10/12  05:00:00,98613798.07849786,318706.4464224127,736121.0898049204,318706.4464224127,123364.66505622803,21923729.424629197,98613798.07849786,42020479.943568364,99091124.07681099,0.0,1874080.613653001
 10/12  06:00:00,70676194.14065485,326816.3363580316,658934.63065076,326816.3363580316,116783.63916042878,21856907.008739915,70676194.14065485,41947076.50178327,73019588.39974816,0.0,1832495.2226134278
 10/12  07:00:00,82520143.71938907,367751.9709622876,593597.0704834556,367751.9709622876,113115.50746059319,21832939.737844888,82520143.71938907,62719098.178421706,83814945.76106751,0.0,1797253.2160093794
 10/12  08:00:00,88756058.66538146,403983.50385026337,551768.8543181682,403983.50385026337,111237.30166917104,21815580.023440953,88756058.66538146,519599169.03455013,89769481.11440402,0.0,1773778.9155553028
 10/12  09:00:00,257360864.9459362,5845766.146189769,67676853.06402294,5845766.146189769,61698358.20998854,51618169.752470896,257360864.9459362,613383789.6445737,382453181.6008449,0.0,30935012.042251177
 10/12  10:00:00,123612261.56790946,236641.51093137625,170785452.9943311,236641.51093137625,67872427.25861423,100077656.94882546,123612261.56790946,680346520.5473045,87574296.40588658,0.0,78495212.86551519
 10/12  11:00:00,84555994.0835414,137921.84868130233,212249700.74770463,137921.84868130233,70358290.13708371,116076926.66639647,84555994.0835414,701272816.7421008,66904712.71797845,0.0,93860590.77756278
 10/12  12:00:00,56477469.05776329,75653.75179854572,255949277.3479601,75653.75179854572,73055457.06688263,117511663.9843831,56477469.05776329,723809468.0964456,47007926.535833865,0.0,95015060.43327327
 10/12  13:00:00,38789500.566253595,27773.517830930286,261365278.53112662,27773.517830930286,73762467.14568096,117598783.2523471,38789500.566253595,724603597.4432079,32928138.47180528,0.0,95015060.43327327
 10/12  14:00:00,33844034.30549559,2137.8274252533593,279937514.90869606,2137.8274252533593,75523485.87280144,117706057.97096314,33844034.30549559,726471890.8889446,28364041.22418505,0.0,95015060.43327327
 10/12  15:00:00,35320355.40689494,152.62993952269238,313892277.71481794,152.62993952269238,77408443.53438899,117852599.5045808,35320355.40689494,726108480.1114755,30175325.405173432,0.0,95015060.43327327
 10/12  16:00:00,49512935.63707717,230.7331625989874,311972892.7717042,230.7331625989874,76826915.69601251,117812664.38008253,49512935.63707717,699851286.4979374,43171604.46704883,0.0,95015060.43327327
 10/12  17:00:00,72776509.96997881,1450.2057303262168,299002782.11029166,1450.2057303262168,75455481.33709042,117731609.08190873,72776509.96997881,716803543.9474006,65020312.67351225,0.0,95015060.43327327
 10/12  18:00:00,127745696.17198825,1862.6994699648783,165087293.34005767,1862.6994699648783,67873355.37007754,98117875.50204945,127745696.17198825,663663582.5815669,117758298.36785068,0.0,76642232.03074019
 10/12  19:00:00,150038117.60422665,1877.3202103871372,105296925.43459247,1877.3202103871372,64099738.226023965,69722509.9927477,150038117.60422665,633889509.9008858,142475292.29597563,0.0,49291899.045974225
 10/12  20:00:00,0.0,0.0,1735775.7003788357,0.0,240839.3882347502,22182088.701293413,0.0,389968689.99618566,0.0,0.0,2229174.695856389
 10/12  21:00:00,16740508.179342268,4123.3469565413025,1508614.981185183,4123.3469565413025,214275.41524933887,22109293.274641346,16740508.179342268,70281341.54102945,14939945.621567732,0.0,2140910.0837488053
 10/12  22:00:00,36040072.751213826,27302.87779802821,1334244.1597699446,27302.87779802821,188337.64555274489,22108645.11414273,36040072.751213826,51850008.504275195,33023750.224819474,0.0,2121734.3945583166
 10/12  23:00:00,45042867.708082676,50997.7293287692,1187049.1467880302,50997.7293287692,162731.99662098684,22092468.526580308,45042867.708082676,49413316.29510681,41921122.383567825,0.0,2096798.39472626
 10/12  24:00:00,50243593.45169018,78050.2229287838,1053980.282388445,78050.2229287838,134490.57879842358,22075039.117682785,50243593.45169018,44577825.52303834,47640966.87491494,0.0,2073964.9358126745
 10/13  01:00:00,54515506.86070735,119100.4351248862,970289.7954383488,119100.4351248862,128661.8108115732,22013119.788185716,54515506.86070735,42115167.45288022,53077340.78667283,0.0,2006881.4432448773
 10/13  02:00:00,58640845.84935983,162441.8278792957,897957.4268931336,162441.8278792957,126463.94930462884,21965597.886738423,58640845.84935983,42065447.689925976,57901310.184600994,0.0,1954695.0481531117
 10/13  03:00:00,61450905.02119094,202093.06356489443,826864.5873228647,202093.06356489443,123395.42712884063,21922897.294674367,61450905.02119094,42019678.57568614,61236390.04007887,0.0,1908731.5245175138
 10/13  04:00:00,64072668.73969633,239295.58315150125,756881.2782531987,239295.58315150125,119870.90733856047,21887936.38382294,64072668.73969633,41981193.14504443,64209175.702892065,0.0,1870787.4559325562
 10/13  05:00:00,66997388.635858074,277686.19252491195,687710.4874843545,277686.19252491195,116201.50694810346,21851379.938687123,66997388.635858074,41940967.29951817,67366442.11137924,0.0,1831002.938031217
 10/13  06:00:00,68731534.9678206,315190.07450632704,619476.8519010566,315190.07450632704,112302.19378758402,21817869.798542093,68731534.9678206,41903557.8462126,69346720.0434556,0.0,1795392.3329432008
 10/13  07:00:00,69097657.4317099,351280.51575454243,553060.6408780981,351280.51575454243,108246.5138406061,21790727.62645081,69097657.4317099,62672017.073407635,69990589.54355285,0.0,1767436.1417604927
 10/13  08:00:00,52242985.34934084,357473.55937864777,515545.2272994603,357473.55937864777,104981.28404082987,21753379.582001753,52242985.34934084,519530712.5754826,54644512.244516924,0.0,1745302.1424604794
 10/13  09:00:00,235152472.14118898,3547843.0182026755,31870765.636116847,3547843.0182026755,58709507.80566671,35955870.45053114,235152472.14118898,594732639.9383122,363279549.16373104,0.0,15349090.88432775
 10/13  10:00:00,115858117.95796788,211094.2096308621,111662236.8251746,211094.2096308621,63428533.75971844,72532915.72092265,115858117.95796788,648357885.820506,77627914.20649618,0.0,51872417.332170196
 10/13  11:00:00,90341636.38227603,135459.56418449993,164938848.33922568,135459.56418449993,66532252.251176216,97890681.5378046,90341636.38227603,679260533.7276016,68748319.17293844,0.0,76304070.64110883
 10/13  12:00:00,63433468.43760365,87224.80902909947,215803268.52453458,87224.80902909947,69977007.95124659,116265748.26913147,63433468.43760365,719485103.2655578,51683702.22644838,0.0,93967869.19697279
 10/13  13:00:00,44058070.3763601,45461.028137615336,225458013.15734428,45461.028137615336,71289698.16053462,117423895.76779798,44058070.3763601,721955940.9735125,37147166.80383842,0.0,95015060.43327327
 10/13  14:00:00,33775304.52943613,10908.351708447872,269016769.6419656,10908.351708447872,75347784.17888227,117575912.92285298,33775304.52943613,726166044.1469151,28486333.021949153,0.0,95015060.43327327
 10/13  15:00:00,32114726.724923026,730.7021231576776,365139249.0795183,730.7021231576776,81969700.09333567,120256007.9806242,32114726.724923026,733073145.1464654,27117960.739412587,0.0,97126524.73873962
 10/13  16:00:00,45756823.01849562,1510.1320051832677,378738358.61067724,1510.1320051832677,82554713.93445462,121165118.9644609,45756823.01849562,708931539.3207579,39434348.25973481,0.0,97942361.22846593
 10/13  17:00:00,71531282.86819799,1635.5346555624444,339883715.5767755,1635.5346555624444,78917074.72750989,118076899.1088062,71531282.86819799,720610427.3647176,63247946.98106655,0.0,95272242.890795
 10/13  18:00:00,128974929.97541115,1607.5899364669383,182838399.31316912,1607.5899364669383,68894026.90176758,105459310.7954657,128974929.97541115,672025689.4066734,118032231.01627523,0.0,83745370.58357587
 10/13  19:00:00,151892545.92626163,1879.199014127314,114415405.96628347,1879.199014127314,64780611.125256725,74069516.49066241,151892545.92626163,638917389.2980335,143635668.3490585,0.0,53502925.48161799
 10/13  20:00:00,0.0,0.0,1821190.146315235,0.0,249512.53011436012,22201723.93315349,0.0,389996998.3699253,0.0,0.0,2248787.8833647952
 10/13  21:00:00,17722506.570534952,1419.2716791785342,1580353.1504975264,1419.2716791785342,223806.85784443913,22122785.244501077,17722506.570534952,70304364.95348428,15551794.824263485,0.0,2153709.0392124797
 10/13  22:00:00,41286532.955553785,23191.912895631605,1393763.0090036702,23191.912895631605,198506.31230924875,22110856.88440068,41286532.955553785,51862388.941289656,37479048.678153574,0.0,2119321.021689433
 10/13  23:00:00,54567247.570492,50394.04330537782,1245183.1966833463,50394.04330537782,178486.26306886875,22082223.465385865,54567247.570492,49418825.50036024,50457777.56971287,0.0,2077955.2144939592
 10/13  24:00:00,65532188.11146091,85143.19736039123,1099392.3545139572,85143.19736039123,146540.37682340504,22075423.422103133,65532188.11146091,44590259.62548366,61874015.129319504,0.0,2060279.960525455
 10/14  01:00:00,75557354.23861708,142384.93839680727,1002835.2185485401,142384.93839680727,133728.76708937125,22064938.018729113,75557354.23861708,42172052.63970141,73122451.77603635,0.0,2039112.6552277862
 10/14  02:00:00,85060113.31627962,205047.61389515118,924055.2596684925,205047.61389515118,132079.63867712626,22016272.758423787,85060113.31627962,42121738.25098384,83412486.41997251,0.0,1980665.27160688
 10/14  03:00:00,92744060.4133752,263458.0986029276,846171.8526958459,263458.0986029276,129407.3358965475,21977776.329939764,92744060.4133752,42080569.51971924,91707830.00308444,0.0,1934268.6029312783
 10/14  04:00:00,98192966.54496025,318999.68906278047,767921.6620441619,318999.68906278047,126032.03027404417,21934316.063029896,98192966.54496025,42033733.94718687,97697154.54190104,0.0,1885066.2824422014
 10/14  05:00:00,105640489.74688688,378067.14190923923,690179.6668141041,378067.14190923923,122524.88346749137,21901956.61823616,105640489.74688688,41997867.35558659,105394083.29237823,0.0,1845163.067328335
 10/14  06:00:00,111892941.09487367,437617.0118777763,611966.9501398561,437617.0118777763,118659.02010185237,21867316.328914087,111892941.09487367,41959361.202898875,111898212.36273013,0.0,1804100.047041916
 10/14  07:00:00,114830308.73182255,491039.49050592247,535379.2203849872,491039.49050592247,114302.26037973678,21830365.749734886,114830308.73182255,41918053.86399755,115140608.09065771,0.0,1763844.514367062
 10/14  08:00:00,108130560.19225031,523281.07438544626,464509.25938241207,523281.07438544626,109144.15999013672,21787437.758338287,108130560.19225031,41869967.77221136,109128878.94996467,0.0,1726629.5112228664
 10/14  09:00:00,83748518.56128508,519769.19307028694,409461.70262281987,519769.19307028694,103528.78657189132,21734444.91251958,83748518.56128508,41811359.5529744,86323315.46288759,0.0,1695793.7800785126
 10/14  10:00:00,45913864.12547459,478132.57841410564,382641.1494434478,478132.57841410564,98673.03258638931,21687052.39099961,45913864.12547459,41759111.27746893,50866040.50499301,0.0,1683183.3619080083
 10/14  11:00:00,8891054.248949409,397729.72927348013,403957.3685559813,397729.72927348013,96457.98667261566,21657201.643790666,8891054.248949409,41727045.48434622,16280381.837984582,0.0,1687884.7827799611
 10/14  12:00:00,0.0,295843.0213866682,633875.7640652214,295843.0213866682,114725.16048634192,21797520.054832526,0.0,41885631.0692018,6867087.207506163,0.0,1837503.8152196798
 10/14  13:00:00,0.0,197454.88672132086,5705795.2392533375,197454.88672132086,556934.5687828753,24460994.61233625,0.0,44991315.03500205,5257068.905751666,0.0,4498034.370525879
 10/14  14:00:00,0.0,116888.18990248046,8627637.045103958,116888.18990248046,760156.0658987163,25326565.434322402,0.0,46060107.35410405,3539177.1743669966,0.0,5362714.656694603
 10/14  15:00:00,0.0,83418.64428831504,7661592.162968992,83418.64428831504,699334.5258519363,24931798.50422933,0.0,45604518.883964196,2398137.0344369435,0.0,4970042.872749015
 10/14  16:00:00,0.0,79944.27363297547,4230379.723329228,79944.27363297547,453500.4597283482,23459654.141129456,0.0,43886540.45474073,2321166.375048033,0.0,3501048.450476434
 10/14  17:00:00,22384766.951022178,95605.1131992705,926215.5173473258,95605.1131992705,129584.41194414269,21742833.82655078,22384766.951022178,41845804.09237785,20812124.353645846,0.0,1766787.9676159434
 10/14  18:00:00,53439289.96717521,137036.32664925914,826726.3227672692,137036.32664925914,117090.15938078426,21738562.6001103,53439289.96717521,41829038.61337402,47524649.18866961,0.0,1733591.8641628574
 10/14  19:00:00,76868852.80050983,218047.91431717877,740853.0633694865,218047.91431717877,115632.08167228832,21749334.897926096,76868852.80050983,41838352.83348132,70203151.65024436,0.0,1721153.3314502742
 10/14  20:00:00,94396999.98821342,311410.91626300046,668672.766691192,311410.91626300046,116050.10842395088,21754688.44029683,94396999.98821342,41844124.402603716,88323269.57595453,0.0,1709045.3425455445
 10/14  21:00:00,79446920.15513335,361864.5426400597,601869.6725475934,361864.5426400597,113120.5788659788,21735233.2580195,79446920.15513335,41821739.69076841,77215228.5126804,0.0,1702444.3948333333
 10/14  22:00:00,76921045.91464476,405170.8743248,547455.3777005709,405170.8743248,110546.66622749656,21715313.625735804,76921045.91464476,41799246.14584623,75851393.70127079,0.0,1684251.7621552914
 10/14  23:00:00,113314987.7648955,489110.22378389444,497601.1314938825,489110.22378389444,110409.8482879297,21740184.54949326,113314987.7648955,41823980.25166412,109674477.34454463,0.0,1675034.3203643616
 10/14  24:00:00,127138968.43513429,730428.403644047,435750.92864158284,730428.403644047,145996.23166774143,21744267.53092791,127138968.43513429,41863649.616478585,131273014.25668085,0.0,1657018.2538231276
 10/15  01:00:00,139008812.06415135,1081979.0241733734,369069.63333161,1081979.0241733734,172242.88148778726,21736012.071509115,139008812.06415135,41881640.80687983,146326115.9028808,0.0,1630299.8375612025
 10/15  02:00:00,153913573.6913899,1428717.700937412,301720.7934317063,1428717.700937412,190529.57176307458,21732677.481941514,153913573.6913899,41896592.90758752,161081361.7663773,0.0,1607357.2113002462
 10/15  03:00:00,156408048.19941667,1668687.002843679,229822.2742727638,1668687.002843679,216677.28314785217,21718659.13915866,156408048.19941667,41908722.27618944,166623491.3356358,0.0,1583031.495149266
 10/15  04:00:00,151174598.20078164,2086405.5188086187,159229.87752870214,2086405.5188086187,291138.3565705075,21698515.243662335,151174598.20078164,41963039.45411578,170661811.89593664,0.0,1547988.5716286232
 10/15  05:00:00,147589758.01006353,2533551.2385057947,111779.5707473988,2533551.2385057947,341196.69767905126,21689941.539777003,147589758.01006353,42004524.091338985,166707977.5362959,0.0,1529656.1238411977
 10/15  06:00:00,149050240.64344737,3359699.7621267713,64936.270514999254,3359699.7621267713,455985.9883265205,21695837.321303807,149050240.64344737,42125209.16351326,175482395.14053592,0.0,1505849.467321244
 10/15  07:00:00,146707338.97561803,3764557.9795778478,32086.644025948495,3764557.9795778478,493543.694997666,21685645.927575838,146707338.97561803,42152575.476456426,163360502.5678265,0.0,1487438.6779143133
 10/15  08:00:00,147018094.61077824,2992690.9212752245,9818.174762859948,2992690.9212752245,367047.74728950055,15695146.063884225,147018094.61077824,36035579.66505665,143837103.01557547,0.0,1067211.9115223691
 10/15  09:00:00,124135182.45680489,2081593.7785424695,0.0,2081593.7785424695,253501.39972999392,171130.41191292892,124135182.45680489,20398017.665525854,116503200.41762611,0.0,0.0
 10/15  10:00:00,78814981.750788,1272634.0150100489,0.0,1272634.0150100489,119119.1539363698,98602.61092274814,78814981.750788,20191107.61874205,70186246.54984401,0.0,0.0
 10/15  11:00:00,29631548.100980062,1032246.7904495584,0.0,1032246.7904495584,82325.39638031076,45352.87882976864,29631548.100980062,20101064.12909301,33031691.493965067,0.0,0.0
 10/15  12:00:00,809320.0726588492,841881.2034630865,13052.048347007767,841881.2034630865,73868.6577018382,16091963.125141341,809320.0726588492,36139217.63672611,11593743.854207981,0.0,1111187.747475495
 10/15  13:00:00,0.0,674139.1549909728,39845.10376109299,674139.1549909728,67609.46297656666,21453563.970805872,0.0,41494559.28766537,8977067.936492437,0.0,1487806.182029418
 10/15  14:00:00,0.0,559883.5040484755,77655.69391385917,559883.5040484755,67708.44666198107,21473602.02894928,0.0,41514696.32949419,7523549.365594325,0.0,1509547.2562671266
 10/15  15:00:00,0.0,499361.0710394588,102143.91398025284,499361.0710394588,67492.03750687413,21485981.497718528,0.0,41526859.38910833,6739702.110866662,0.0,1522767.7651472343
 10/15  16:00:00,0.0,482622.5934662671,110765.62781752874,482622.5934662671,67416.80126191385,21485600.4115869,0.0,41526403.066731736,6361991.040060774,0.0,1522657.4084323267
 10/15  17:00:00,12690575.875275597,511989.66731485364,104565.93415697152,511989.66731485364,68247.14405721464,21496918.311499964,12690575.875275597,41538551.309440106,13336624.851941152,0.0,1522004.7039104125
 10/15  18:00:00,48381697.37053273,591986.0274976821,81994.28661453913,591986.0274976821,69735.56925357289,21523989.75319822,48381697.37053273,41567111.17633473,34742955.14749019,0.0,1515460.0907589677
 10/15  19:00:00,74978967.66532929,695842.620881295,46512.719282050064,695842.620881295,68806.63761245471,21520900.628885724,74978967.66532929,41563093.12038111,55158429.35386588,0.0,1486913.501679956
 10/15  20:00:00,86360232.59534144,957739.4809740292,22621.448596948623,957739.4809740292,107896.33822187858,21539735.677451473,86360232.59534144,41621017.869556285,74404869.39478378,0.0,1485518.4067552965
 10/15  21:00:00,94836014.67497776,1232899.8095795643,4553.772401431885,1232899.8095795643,131833.3855218641,10831071.686140586,94836014.67497776,30936290.925545376,88183485.92020111,0.0,739008.7137210651
 10/15  22:00:00,104849912.87112308,1486637.259077513,0.0,1486637.259077513,151948.9988544441,129795.0426336182,104849912.87112308,20255129.895370994,101215927.92364538,0.0,0.0
 10/15  23:00:00,115642013.95920739,2079903.50654322,0.0,2079903.50654322,253814.05411481546,162926.2378777136,115642013.95920739,20390126.145875458,126186367.10879624,0.0,0.0
 10/15  24:00:00,119930013.34941486,2699488.721553755,0.0,2699488.721553755,335923.8711084603,185757.4177295631,119930013.34941486,20495067.142720956,136079368.2106139,0.0,0.0
 10/16  01:00:00,126333076.72100073,3331842.9790077526,0.0,3331842.9790077526,393673.0428819745,204988.80267991105,126333076.72100073,20572047.699444816,141261714.1590662,0.0,0.0
 10/16  02:00:00,133295969.33102968,4542838.466159731,0.0,4542838.466159731,563950.3595913136,250807.27916466113,133295969.33102968,20788143.492638905,159160152.57839656,0.0,0.0
 10/16  03:00:00,134405219.2403952,5268616.642237155,0.0,5268616.642237155,642109.7887674433,270188.1232780193,134405219.2403952,20885683.76592839,154148186.93510526,0.0,0.0
 10/16  04:00:00,125824752.10056843,5089710.520470204,0.0,5089710.520470204,623930.2567953846,258244.98730707043,125824752.10056843,20855561.097985387,138020993.11213794,0.0,0.0
 10/16  05:00:00,129909159.75874223,5794718.409257049,0.0,5794718.409257049,694946.9678389893,278514.95145027887,129909159.75874223,20946847.773172203,142505937.18669727,0.0,0.0
 10/16  06:00:00,135505492.51829833,6810559.888944414,0.0,6810559.888944414,808055.0925318471,310003.20162081654,135505492.51829833,21091444.148035597,149893837.5558481,0.0,0.0
 10/16  07:00:00,134993338.54661518,7212863.226280952,0.0,7212863.226280952,844345.3495331043,318044.32622162986,134993338.54661518,41935432.608870946,146488306.06486255,0.0,0.0
 10/16  08:00:00,126646407.39065838,1903435.4489861003,0.0,1903435.4489861003,129939.75831538285,144472.4969862706,126646407.39065838,497946763.96474165,78031064.39762259,0.0,0.0
 10/16  09:00:00,315433138.31400895,109475795.11403146,293188.0263539646,109475795.11403146,58289115.84132835,1715304.938964324,315433138.31400895,560071682.4624071,470755627.13643396,0.0,91130.57280802065
 10/16  10:00:00,176167372.63460866,37137874.20866949,10344327.540736258,37137874.20866949,56980113.448473446,25241433.936124593,176167372.63460866,594617983.7244629,167304965.00246927,0.0,6068145.585677005
 10/16  11:00:00,142894106.45012748,9130271.993698545,24184468.2697332,9130271.993698545,57637091.08276993,32110042.359066825,142894106.45012748,604584733.3804576,118042102.29552053,0.0,11952932.327616524
 10/16  12:00:00,113196742.91453029,931244.8836294777,44397087.67523575,931244.8836294777,58898932.170353994,41269598.938533604,113196742.91453029,633410878.1540673,96380320.65057467,0.0,21137868.661135703
 10/16  13:00:00,94572274.12935331,607634.1898677554,46186368.48734777,607634.1898677554,59319760.3829927,42360439.861829385,94572274.12935331,634922547.290002,84229885.10555288,0.0,22250571.004221074
 10/16  14:00:00,87256381.97771448,411921.8887213396,60134184.20010668,411921.8887213396,60409405.360048346,48538397.116833724,87256381.97771448,642190149.5220618,78596457.32961334,0.0,28417755.736056205
 10/16  15:00:00,83630438.9265565,295806.2220252701,115570524.30320528,295806.2220252701,63807384.725899026,74313046.08797264,83630438.9265565,668967867.8863773,76241159.56269792,0.0,53688127.565612525
