Date/Time,Baseboard:PlantLoopHeatingDemand [J](Hourly),HeatingCoils:PlantLoopHeatingDemand [J](Hourly),CoolingCoils:EnergyTransfer [J](Hourly),HeatingCoils:EnergyTransfer [J](Hourly),Electricity:HVAC [J](Hourly),Electricity:Plant [J](Hourly),Baseboard:EnergyTransfer [J](Hourly),Electricity:Facility [J](Hourly),DistrictHeatingWater:Facility [J](Hourly),DistrictCooling:Facility [J](Hourly),Cooling:Electricity [J](Hourly)
 11/27  18:00:00,225278292.32851365,6254955.357933828,34488656.99253356,6254955.357933828,10182003.752264334,37936497.87224046,225278292.32851365,545790853.3339449,246338868.69671047,0.0,17597332.694475196
 11/27  19:00:00,230057414.2192209,8517965.800523158,11896983.803912051,8517965.800523158,9334560.72878098,27658152.416536376,230057414.2192209,537059974.8274316,255644157.79050913,0.0,7295656.380928054
 11/27  20:00:00,44447256.88741694,1881082.7118769698,0.0,1881082.7118769698,132512.980279583,69184.31516790511,44447256.88741694,367747459.2021049,41811786.6299124,0.0,0.0
 11/27  21:00:00,107087717.05461426,1980080.082080102,0.0,1980080.082080102,136671.22110062448,127130.4096030694,107087717.05461426,48221574.48184246,84571110.31551033,0.0,0.0
 11/27  22:00:00,122557469.74133912,2100092.325612372,0.0,2100092.325612372,141621.1305047442,142153.4963550011,122557469.74133912,29836800.371439457,104513243.31834339,0.0,0.0
 11/27  23:00:00,135424506.1437183,2220044.0395141877,0.0,2220044.0395141877,146463.10588932224,154843.34709055707,135424506.1437183,27459422.22488539,122306283.93266286,0.0,0.0
 11/27  24:00:00,145126006.96528167,2544504.8360811705,0.0,2544504.8360811705,185959.59731705888,172680.70549405602,145126006.96528167,22726936.129368246,142289586.77962995,0.0,0.0
 11/28  01:00:00,156329834.3425605,3013345.4170832112,0.0,3013345.4170832112,233283.80246979295,193870.5201984947,156329834.3425605,20400540.17655122,159672315.66360253,0.0,0.0
 11/28  02:00:00,169713015.41557336,4312398.184882183,0.0,4312398.184882183,354540.6961530702,258960.0160834347,169713015.41557336,20586886.566119436,202271975.9070897,0.0,0.0
 11/28  03:00:00,175902720.2354576,6242843.440221284,0.0,6242843.440221284,561965.9198323524,331799.26623619325,175902720.2354576,20867151.039951477,219468878.58864155,0.0,0.0
 11/28  04:00:00,184188112.6696182,8798875.297495803,0.0,8798875.297495803,815526.405416301,411418.01903671864,184188112.6696182,21200330.27833595,224947831.5779639,0.0,0.0
 11/28  05:00:00,189464519.06559476,12995122.100327102,0.0,12995122.100327102,1240856.5102423576,565879.8857897277,189464519.06559476,21780122.249915015,239411458.94743446,0.0,0.0
 11/28  06:00:00,189279708.7902474,16552496.033028606,0.0,16552496.033028606,1532534.3744206424,659921.430744416,189279708.7902474,22165841.65904799,223815177.40758026,0.0,0.0
 11/28  07:00:00,190205913.67389333,20866378.62424507,0.0,20866378.62424507,1898077.0339650796,801421.9894499619,190205913.67389333,43472541.956531264,225651033.47296947,0.0,0.0
 11/28  08:00:00,195711066.08062205,7979091.415063321,0.0,7979091.415063321,697915.5488749848,353692.8961585681,195711066.08062205,498723960.1544736,136549354.03303066,0.0,0.0
 11/28  09:00:00,422345257.24544185,114053423.28950389,6417.670691578069,114053423.28950389,14443012.788410278,21855069.74347682,422345257.24544185,536365344.2140013,584317932.4985213,0.0,1342623.1911985183
 11/28  10:00:00,288727359.0303703,28310879.721120235,24402865.527394865,28310879.721120235,10852104.294722911,32514947.794423223,288727359.0303703,555763488.4290109,273440384.22453,0.0,11790084.211506696
 11/28  11:00:00,254619895.98820904,6878526.698712734,76210132.78060926,6878526.698712734,11506829.938594606,55642970.38923576,254619895.98820904,581987400.2664511,191819733.0165988,0.0,35242559.86499804
 11/28  12:00:00,229480828.34220546,4199268.409244676,129018499.1905191,4199268.409244676,14716300.514142325,79669795.30876794,229480828.34220546,627628442.8680899,196367837.58243844,0.0,59147571.3996951
 11/28  13:00:00,216003639.16993544,3645083.60310352,146797753.72981426,3645083.60310352,16667000.380394686,89165730.47315337,216003639.16993544,639075077.8987278,201878212.2838231,0.0,68400253.41638748
 11/28  14:00:00,209489544.23800066,3152926.4838357996,201465627.85106087,3152926.4838357996,20300750.533588298,112981486.77322175,209489544.23800066,666524584.3519897,202373048.87936515,0.0,91477491.17412002
 11/28  15:00:00,213317599.65866843,2509210.111361884,270561827.5927974,2509210.111361884,24888556.627082072,116754270.41253808,213317599.65866843,672490264.1121258,208673237.74455428,0.0,95015060.43327327
 11/28  16:00:00,223862789.50583234,2302019.3308712663,255674436.2758129,2302019.3308712663,23450388.30758657,116716370.67133307,223862789.50583234,645378465.400762,221128515.47640082,0.0,95015060.43327327
 11/28  17:00:00,238103077.48570892,2603381.589908835,225968889.66263428,2603381.589908835,21436123.104191307,116556554.43011038,238103077.48570892,661609131.062703,237988918.30387145,0.0,95015060.43327327
 11/28  18:00:00,274527861.5846216,3783261.488677283,147037399.76690906,3783261.488677283,16312790.526906168,90130759.03412707,274527861.5846216,604115901.2704734,279343669.6509669,0.0,69179670.56251387
 11/28  19:00:00,285503471.6097456,5008608.391001373,101800896.99461046,5008608.391001373,14157311.504226578,68151443.6869338,285503471.6097456,582376016.8732747,291698677.566062,0.0,47573926.154907435
 11/28  20:00:00,88834327.85836631,932661.7888854884,0.0,932661.7888854884,80918.2183699203,98803.57407135266,88834327.85836631,367725483.69909877,86185274.3764817,0.0,0.0
 11/28  21:00:00,132909588.13748744,1048608.1406098478,0.0,1048608.1406098478,87802.4708193806,140057.90884597355,132909588.13748744,48185633.23080412,125455645.1497051,0.0,0.0
 11/28  22:00:00,141766809.1139431,1163368.8859945382,0.0,1163368.8859945382,93999.0264789344,149463.7328656141,141766809.1139431,29796488.50392426,136951580.85600328,0.0,0.0
 11/28  23:00:00,146257890.76281896,1264311.3520549831,0.0,1264311.3520549831,99205.90569976851,154684.18721086995,146257890.76281896,27412005.864816144,143710816.7420438,0.0,0.0
 11/28  24:00:00,144652540.8048845,1352181.4843226136,0.0,1352181.4843226136,103709.95722022981,154154.20207885175,144652540.8048845,22626159.985856213,144161417.203737,0.0,0.0
 11/29  01:00:00,135878655.43701184,1424867.0649069129,0.0,1424867.0649069129,107502.90537808518,146900.6113991277,135878655.43701184,20227789.37066014,137376886.1827974,0.0,0.0
 11/29  02:00:00,169437275.44068235,1711377.6704332018,0.0,1711377.6704332018,137489.65905867735,184925.8481734586,169437275.44068235,20295801.36111507,172470668.96451494,0.0,0.0
 11/29  03:00:00,199487399.59247038,3199984.69381864,0.0,3199984.69381864,285957.7570766491,264920.21402520663,199487399.59247038,20524263.824984785,234495317.22233248,0.0,0.0
 11/29  04:00:00,202324872.34214717,4792564.887757088,0.0,4792564.887757088,409175.6751036029,320697.1681345125,202324872.34214717,20703258.697121043,241489853.5152453,0.0,0.0
 11/29  05:00:00,207062929.10314876,5918468.0437737815,0.0,5918468.0437737815,507859.8632870148,354710.01344904304,207062929.10314876,20835955.730618987,234523046.75908792,0.0,0.0
 11/29  06:00:00,212731979.4311034,7679361.948713021,0.0,7679361.948713021,687217.502903091,412483.5918426515,212731979.4311034,21073086.94862867,244246111.91155356,0.0,0.0
 11/29  07:00:00,218298719.80363548,11605710.071786487,0.0,11605710.071786487,1086919.88622778,540670.0747537881,218298719.80363548,42400632.894097775,264133536.28135613,0.0,0.0
 11/29  08:00:00,216484930.5683611,3929485.2099332516,0.0,3929485.2099332516,357863.38644029223,287396.17711733794,216484930.5683611,498317611.2729977,157596497.59697095,0.0,0.0
 11/29  09:00:00,432282449.8528947,82127162.74871205,3940518.5590510042,82127162.74871205,12819072.631860506,25080958.871255513,432282449.8528947,537967293.1852303,589392746.6976082,0.0,3258509.9690197282
 11/29  10:00:00,309906164.4521228,13788824.865542345,59136100.06552558,13788824.865542345,12095906.517693453,48278313.14208629,309906164.4521228,572770655.9996446,252276152.65001193,0.0,27688030.473095678
 11/29  11:00:00,273404688.00592154,5737355.314613994,118093863.93992539,5737355.314613994,14960850.849661183,74317942.82536912,273404688.00592154,604116393.613651,229028260.0899807,0.0,53796203.888448514
 11/29  12:00:00,247571520.5608387,4151469.2482138975,165382442.0664674,4151469.2482138975,17783660.653972518,97556160.18930157,247571520.5608387,648582167.8884537,228509280.50465024,0.0,76600742.01962477
 11/29  13:00:00,235658529.9025354,3736132.958891137,162400741.58999425,3736132.958891137,17871218.25183072,96457293.01982199,235658529.9025354,647570858.3168325,227787902.5885871,0.0,75449656.09081376
 11/29  14:00:00,230938106.10574344,3514479.0228790636,178050974.70741686,3514479.0228790636,19088033.06468062,103688417.72491132,230938106.10574344,656018797.8347715,227479428.4104126,0.0,82466150.2301267
 11/29  15:00:00,232525890.7013999,3045653.1014433596,224498885.91083983,3045653.1014433596,22357791.25020798,116516844.79755235,232525890.7013999,669722073.120266,230762591.92493507,0.0,95015060.43327327
 11/29  16:00:00,241936892.61477017,2944166.982749922,225573639.99908504,2944166.982749922,21823011.185667533,116507336.15401833,241936892.61477017,643542053.7615283,241778633.62476277,0.0,95015060.43327327
 11/29  17:00:00,251791553.267739,3118238.989278555,225279924.00154227,3118238.989278555,21253040.08559821,116515999.17230967,251791553.267739,661385492.7863092,252974374.644884,0.0,95015060.43327327
 11/29  18:00:00,286711259.1083621,4094071.5192703973,144912437.7384241,4094071.5192703973,16541883.70753466,88969059.92879084,286711259.1083621,603183295.3457655,292696306.9247503,0.0,68113503.70773213
 11/29  19:00:00,292359427.7278351,5089601.438747993,99834217.71410386,5089601.438747993,14440317.48814041,66752292.513171494,292359427.7278351,581259871.6834261,297972597.12803566,0.0,46216399.30332779
 11/29  20:00:00,101806223.71037197,801965.9386544578,10662.02106340723,801965.9386544578,68260.0074950522,17964472.646301676,101806223.71037197,385578494.56045413,94925106.0006052,0.0,1229936.2398529751
 11/29  21:00:00,154464902.90183473,925643.0673728904,0.0,925643.0673728904,75143.11572451274,157375.25523211525,154464902.90183473,48190291.222095385,144242355.8938306,0.0,0.0
 11/29  22:00:00,165134815.07924938,1060884.1959076133,0.0,1060884.1959076133,84500.39494355558,169190.95894931018,165134815.07924938,29806717.09847258,159367032.35305414,0.0,0.0
 11/29  23:00:00,171153288.9974305,1188821.0853219922,0.0,1188821.0853219922,92184.2991851664,176413.50316481027,171153288.9974305,27426713.57425549,168560359.95512342,0.0,0.0
 11/29  24:00:00,175161881.1281008,1416946.8464769477,0.0,1416946.8464769477,120635.71410196654,186576.05573835416,175161881.1281008,22675507.596397452,178718859.84457517,0.0,0.0
 11/30  01:00:00,179169442.83672574,2009811.7342057873,0.0,2009811.7342057873,189087.58173234374,211182.9847092908,179169442.83672574,20373656.420324564,196567369.74965182,0.0,0.0
 11/30  02:00:00,185926019.8105476,3281849.480340907,0.0,3281849.480340907,313731.4397513206,272933.1554891157,185926019.8105476,20560050.449123368,226194842.11224794,0.0,0.0
 11/30  03:00:00,192508442.5939671,4314592.523319723,0.0,4314592.523319723,375814.5856896207,304001.1873013656,192508442.5939671,20653201.626873914,220804027.2869972,0.0,0.0
 11/30  04:00:00,196801003.6181361,5334842.994641415,0.0,5334842.994641415,467659.38276633486,336272.740802623,196801003.6181361,20777317.977451887,221039376.1322058,0.0,0.0
 11/30  05:00:00,202687737.42480454,7565248.144298118,0.0,7565248.144298118,706250.6610375652,407243.81546304724,202687737.42480454,21086880.330383543,235977371.8716668,0.0,0.0
 11/30  06:00:00,208175665.6366487,11516327.874330703,0.0,11516327.874330703,1118876.6696577973,548060.7960189102,208175665.6366487,21640323.319559637,257618696.72800267,0.0,0.0
 11/30  07:00:00,211313913.74864787,17549521.101960625,0.0,17549521.101960625,1553378.615973007,698428.1415280816,211313913.74864787,43024849.6906173,253889563.4469373,0.0,0.0
 11/30  08:00:00,207188034.5394154,6697529.410939435,0.0,6697529.410939435,572520.217920508,334086.9536419811,207188034.5394154,498578958.88100255,148937610.90747106,0.0,0.0
 11/30  09:00:00,421938074.6245399,95404096.40416998,4898641.608224696,95404096.40416998,13569493.221767886,25713058.721497,421938074.6245399,539349813.6253792,574432006.6890879,0.0,3774429.2076096064
 11/30  10:00:00,303509878.4427683,27211708.96146951,42211577.988887146,27211708.96146951,12047649.385186512,40917297.04538988,303509878.4427683,565361382.7704412,291541836.03554666,0.0,20170444.900427163
 11/30  11:00:00,271457188.167831,8188408.569034709,92155061.60091545,8188408.569034709,13204832.551535692,62866565.57116574,271457188.167831,590908998.0613223,217010184.8590139,0.0,42340495.457838275
 11/30  12:00:00,244960490.8715535,4187231.8521639453,139952092.77276275,4187231.8521639453,15346323.750459392,85189151.40990105,244960490.8715535,633777822.2055402,207171733.04075354,0.0,64503386.23649251
 11/30  13:00:00,234755942.47943288,3854749.9871604433,142748061.89003235,3854749.9871604433,15601555.03156682,87568914.63498364,234755942.47943288,636412816.7117301,219056016.22877753,0.0,66722315.79582296
 11/30  14:00:00,234993739.2761656,3831088.566169115,169189678.84648845,3831088.566169115,17797009.233739857,99376493.93796727,234993739.2761656,650415850.2168868,228830743.68530595,0.0,78228173.46160236
 11/30  15:00:00,241801117.18744588,3434350.2605441725,218268655.26071876,3434350.2605441725,21681700.313801266,116055927.1840392,241801117.18744588,668585064.5703461,239383646.8290866,0.0,94620342.61362618
 11/30  16:00:00,257060652.3527565,3529026.218483924,213545373.46131426,3529026.218483924,20596366.515956867,115818767.05824743,257060652.3527565,641626839.9960467,257715050.43857598,0.0,94390204.00904068
 11/30  17:00:00,268642352.16546804,4430533.47022639,201371408.98796827,4430533.47022639,19610655.813333765,114312875.44647208,268642352.16546804,657539984.7882074,282155899.8232734,0.0,92941165.2364571
 11/30  18:00:00,302102108.30644906,7401383.495318823,118766429.74803005,7401383.495318823,15423943.466802523,75865294.79421453,302102108.30644906,588961589.9704572,341002479.10524964,0.0,55210399.72320087
 11/30  19:00:00,304324624.62534076,10223411.894346777,82274496.8445507,10223411.894346777,13460435.669540182,59273886.83486048,304324624.62534076,572801584.186515,332580178.3744814,0.0,38659029.03787632
 11/30  20:00:00,109583122.1074026,877461.7497379156,2352.6297027206065,877461.7497379156,71230.69995328934,5471650.265535463,109583122.1074026,373088642.8721462,83478542.29239601,0.0,367249.55599940463
 11/30  21:00:00,157446898.74223888,1004188.4594858952,0.0,1004188.4594858952,80674.54130694998,161608.5698558484,157446898.74223888,48200055.96230157,130866430.58034931,0.0,0.0
 11/30  22:00:00,163505488.75556925,1132160.4845448202,0.0,1132160.4845448202,88924.68286941583,168784.33165326217,163505488.75556925,29810734.759102397,147994564.4844677,0.0,0.0
 11/30  23:00:00,168688209.10668716,1251806.0257796044,0.0,1251806.0257796044,95825.40706151363,174980.7992035087,168688209.10668716,27428921.97817053,160164445.99194443,0.0,0.0
 11/30  24:00:00,172202887.00439343,1492095.6819506357,0.0,1492095.6819506357,126479.33018921637,185139.88457135344,172202887.00439343,22679915.041317694,172625684.19691098,0.0,0.0
 12/01  01:00:00,173490999.97737175,1982986.951901661,0.0,1982986.951901661,191137.37989026672,206543.12130814005,173490999.97737175,20371066.355081335,188564632.25927046,0.0,0.0
 12/01  02:00:00,174819459.53713715,3533524.627620338,0.0,3533524.627620338,343326.5025853324,269444.9829077348,174819459.53713715,20586157.339376,219901540.06956145,0.0,0.0
 12/01  03:00:00,174288744.81712666,4773800.7557784645,0.0,4773800.7557784645,472040.27643218933,308066.4653800242,174288744.81712666,20753492.595695145,209522144.18842363,0.0,0.0
 12/01  04:00:00,172734984.7029324,4922987.556212426,0.0,4922987.556212426,486758.9694187391,308937.821314625,172734984.7029324,20769082.6446163,190639067.96397766,0.0,0.0
 12/01  05:00:00,175229541.96281976,6403467.6109759975,0.0,6403467.6109759975,645348.1545789588,354822.33249241294,175229541.96281976,20973556.340954304,200406540.86956054,0.0,0.0
 12/01  06:00:00,178528201.36130542,8813827.739782577,0.0,8813827.739782577,893197.4959517454,426135.9909880044,178528201.36130542,21292719.34082268,208986270.29795393,0.0,0.0
 12/01  07:00:00,181744880.37491146,11304330.487664,0.0,11304330.487664,1090825.3175503684,492418.7795733229,181744880.37491146,42356287.0302399,211184506.29552427,0.0,0.0
 12/01  08:00:00,178247894.84362242,5046477.108869433,0.0,5046477.108869433,471983.83475324133,280071.63325535797,178247894.84362242,498424407.17744863,135056665.6362227,0.0,0.0
 12/01  09:00:00,392541116.4715439,78636963.11653955,5699999.811337077,78636963.11653955,12775887.931352096,25824898.131873444,392541116.4715439,538668047.7453398,522721257.1404772,0.0,4218871.313411724
 12/01  10:00:00,278486699.2146099,15237415.270576779,64071837.02244701,15237415.270576779,12654273.878592143,50373170.99854067,278486699.2146099,575423881.2169976,232282032.87052816,0.0,29770437.206014473
 12/01  11:00:00,254227702.5036831,4752860.2840840155,124939639.50079934,4752860.2840840155,15261987.906212611,77576937.17291147,254227702.5036831,607676525.0177449,201207575.11577564,0.0,57038588.06152859
 12/01  12:00:00,236217989.16044796,3612238.9383285707,177999032.48298076,3612238.9383285707,18999635.46978765,103169833.52962749,236217989.16044796,655411816.0445949,213618081.65027463,0.0,82110897.96501352
 12/01  13:00:00,228264582.3408355,3441717.589595733,198937213.78958395,3441717.589595733,20682760.87889113,111935026.71459472,228264582.3408355,665860134.6386657,218539044.0872424,0.0,90601654.18454766
 12/01  14:00:00,226123833.59445295,3187800.771524782,247463205.22164422,3187800.771524782,24579462.72630825,116588196.7819643,226123833.59445295,674410006.5534521,220826376.43278626,0.0,95015060.43327327
 12/01  15:00:00,230539342.5629822,2660605.0364795784,295258476.03785986,2660605.0364795784,27368060.913824946,116749518.17631401,230539342.5629822,674965016.1626446,226927979.0480169,0.0,95015060.43327327
 12/01  16:00:00,241852168.78779888,2722570.306646883,260804207.94658566,2722570.306646883,24637127.37636126,116553995.033557,241852168.78779888,646402828.8317605,241323015.03934267,0.0,95015060.43327327
 12/01  17:00:00,249178862.56755817,2883605.7672656053,238494030.7703922,2883605.7672656053,23029137.93464506,116397332.35739705,249178862.56755817,663042923.8204435,250290258.77907926,0.0,95015060.43327327
 12/01  18:00:00,281801212.5916054,3918155.3964454895,154489363.95466003,3918155.3964454895,17479235.066760346,93535936.58564742,281801212.5916054,608687523.3618479,288028616.9084081,0.0,72622245.93042243
 12/01  19:00:00,286863187.9248947,4940234.834448768,105633415.40883952,4940234.834448768,15157176.118087867,69786472.57138601,286863187.9248947,585010910.3715882,292653545.4982856,0.0,49240511.17926478
 12/01  20:00:00,97363812.50335754,672838.4409726851,101939.45726164682,672838.4409726851,75529.15618127189,21594784.061629545,97363812.50335754,389216075.1244683,90470298.15085715,0.0,1540991.9679290964
 12/01  21:00:00,154602653.01800573,782895.0316696893,60954.14782478904,782895.0316696893,76125.78176092569,21626964.776898593,154602653.01800573,69660863.40979828,143394970.51819193,0.0,1519888.3738708617
 12/01  22:00:00,169654015.71211267,897976.6340624993,18375.454521576416,897976.6340624993,74051.45831719505,21607229.671100717,169654015.71211267,51234306.87399763,162641063.46751043,0.0,1484744.3718902487
 12/01  23:00:00,178869921.59566873,1023758.6872543639,0.0,1023758.6872543639,78266.94573269685,180830.1042569285,178869921.59566873,27417212.82189513,175803268.42086452,0.0,0.0
 12/01  24:00:00,185294393.04926866,1423439.049934421,0.0,1423439.049934421,132417.70535845315,199136.23038680083,185294393.04926866,22699849.762302384,192772124.19662088,0.0,0.0
 12/02  01:00:00,194931404.69144663,2544519.0602868693,0.0,2544519.0602868693,245790.46625868315,250961.50046407455,194931404.69144663,20470137.82060569,228676634.4492894,0.0,0.0
 12/02  02:00:00,205120156.4849103,4077497.9311205735,0.0,4077497.9311205735,363728.3112219855,312520.734930752,205120156.4849103,20649634.90003567,244283192.64212352,0.0,0.0
 12/02  03:00:00,212164184.20927638,5122669.543443401,0.0,5122669.543443401,429907.9252012957,343100.6628235351,212164184.20927638,20746394.44190776,237455302.3130533,0.0,0.0
 12/02  04:00:00,216884675.9625451,6283914.233395934,0.0,6283914.233395934,525784.360282466,375873.40328330506,216884675.9625451,20875043.6174487,237394243.78726888,0.0,0.0
 12/02  05:00:00,217983951.78728992,7637951.849317649,0.0,7637951.849317649,669475.3088566556,417901.0939813957,217983951.78728992,21060762.256720982,243512939.15293244,0.0,0.0
 12/02  06:00:00,218723226.84923232,11361563.611383215,0.0,11361563.611383215,1080329.2423607572,561956.3275683604,218723226.84923232,21615671.423812047,267520152.2731525,0.0,0.0
 12/02  07:00:00,217479454.8369028,15198791.133848175,0.0,15198791.133848175,1409507.3707732677,667842.1993093736,217479454.8369028,22050735.42396557,253856272.45394444,0.0,0.0
 12/02  08:00:00,215319275.16480613,18690199.633376546,0.0,18690199.633376546,1665907.025935663,753567.64977083,215319275.16480613,22392860.529589422,246454634.8405282,0.0,0.0
 12/02  09:00:00,212127123.93094277,20754897.319957092,0.0,20754897.319957092,1798109.2405462177,805839.9675000616,212127123.93094277,22577335.06192921,233592657.0244792,0.0,0.0
 12/02  10:00:00,203754168.47049975,15148348.58058903,0.0,15148348.58058903,1274786.0205214135,634188.1861012266,203754168.47049975,21882360.06050557,203972848.18563643,0.0,0.0
 12/02  11:00:00,191951735.36035234,14714620.514689526,0.0,14714620.514689526,1200188.824827116,606033.6384885254,191951735.36035234,21779608.317198575,206414564.51717982,0.0,0.0
 12/02  12:00:00,181384519.66429693,13386181.16688444,0.0,13386181.16688444,1170191.7996884447,576105.096772009,181384519.66429693,21719682.750343386,193254020.20340317,0.0,0.0
 12/02  13:00:00,174638679.47268713,11328832.144161317,0.0,11328832.144161317,1067157.081931992,516019.20597363246,174638679.47268713,21556562.141788553,179564767.6891767,0.0,0.0
 12/02  14:00:00,174382779.73970613,13204242.93371766,0.0,13204242.93371766,1184082.4569112766,565166.8524250174,174382779.73970613,21722635.163219225,193991562.89171886,0.0,0.0
 12/02  15:00:00,181913940.84806046,15899969.520993901,0.0,15899969.520993901,1360577.587019401,637541.8650595916,181913940.84806046,21971505.30596192,203669163.03146872,0.0,0.0
 12/02  16:00:00,196567131.56182247,23947263.58886701,0.0,23947263.58886701,1906818.064826711,884903.212102577,196567131.56182247,22765107.130812217,239763821.38671452,0.0,0.0
 12/02  17:00:00,206359164.17773488,33161115.451721337,0.0,33161115.451721337,2582021.455504265,1137947.6097770373,206359164.17773488,23693354.919164233,249600368.65457362,0.0,0.0
 12/02  18:00:00,207492448.9758783,39061561.57177686,0.0,39061561.57177686,2987028.8580803946,1272756.3140911127,207492448.9758783,24233171.02605444,250068764.14289308,0.0,0.0
 12/02  19:00:00,207785314.07227334,44988287.58016252,0.0,44988287.58016252,3436204.110806628,1441182.6575202022,207785314.07227334,24850772.62220976,256822235.33567554,0.0,0.0
 12/02  20:00:00,209110631.68992066,51637420.279152095,0.0,51637420.279152095,3901015.450592136,1612675.0568736715,209110631.68992066,25487076.361348733,262892581.69441003,0.0,0.0
 12/02  21:00:00,209432912.90550417,57591784.4197134,0.0,57591784.4197134,4290371.343934168,1754465.7273444517,209432912.90550417,26018222.925161548,267580657.79805636,0.0,0.0
 12/02  22:00:00,209831425.958462,63171488.361481726,0.0,63171488.361481726,4658138.998860687,1875793.3208344232,209831425.958462,26507318.17357804,273429274.23073316,0.0,0.0
 12/02  23:00:00,212690395.01560578,70722666.35620753,0.0,70722666.35620753,5224922.502708296,2112512.420202737,212690395.01560578,27310820.776793964,284559774.05237097,0.0,0.0
 12/02  24:00:00,214179766.1999158,77909955.27494906,0.0,77909955.27494906,5703327.568009868,2297741.6297253417,214179766.1999158,27974455.05161814,291424013.43184304,0.0,0.0
 12/03  01:00:00,210178650.51848114,78066112.61353254,0.0,78066112.61353254,5751336.251613235,2306488.620721533,210178650.51848114,28031210.7262177,285564060.5007546,0.0,0.0
 12/03  02:00:00,204792636.22012377,74858077.0892713,0.0,74858077.0892713,5621779.012765332,2246340.5254140804,204792636.22012377,27841505.392062344,278095985.3192225,0.0,0.0
 12/03  03:00:00,203960510.70604566,77824585.90547249,0.0,77824585.90547249,5787166.0634629205,2310989.0765203857,203960510.70604566,28071540.993866242,280062985.0138924,0.0,0.0
 12/03  04:00:00,205794810.6725092,82432657.18565993,0.0,82432657.18565993,6019508.539337969,2404269.9088240694,205794810.6725092,28397164.302044977,286272856.4629361,0.0,0.0
 12/03  05:00:00,208152438.64857525,86969891.77088363,0.0,86969891.77088363,6287055.686106497,2499453.1146810413,208152438.64857525,28759894.65467047,293249596.0514637,0.0,0.0
 12/03  06:00:00,212584614.2459064,92845386.55565691,0.0,92845386.55565691,6634971.511676312,2636083.042271295,212584614.2459064,29244440.40783054,303145221.92511606,0.0,0.0
 12/03  07:00:00,219013900.41072345,106179606.13121581,0.0,106179606.13121581,7327819.848093094,2899224.846886626,219013900.41072345,30200430.54886265,323776030.561872,0.0,0.0
 12/03  08:00:00,224456489.82452077,117625854.25851268,0.0,117625854.25851268,7917377.112520067,3116369.519831758,224456489.82452077,31007132.48623475,339181762.9040977,0.0,0.0
 12/03  09:00:00,229163446.98392266,118735842.97549462,0.0,118735842.97549462,8008425.44581932,3151413.1298280032,229163446.98392266,31133224.429530248,343847085.7372118,0.0,0.0
 12/03  10:00:00,226453185.6713993,101563338.65586528,0.0,101563338.65586528,7260485.7076875325,2899511.062885865,226453185.6713993,30133382.62445634,324661999.04268056,0.0,0.0
 12/03  11:00:00,215636865.6980123,93694924.02872153,0.0,93694924.02872153,6895290.939119369,2767457.872700166,215636865.6980123,29636134.665702466,306863492.3415636,0.0,0.0
 12/03  12:00:00,201966338.2151025,76819847.16292353,0.0,76819847.16292353,5943619.942366617,2432747.657785165,201966338.2151025,28349753.4540347,274588833.3186335,0.0,0.0
 12/03  13:00:00,193280485.59588325,61034697.07751273,0.0,61034697.07751273,4798194.110625046,2029807.793110443,193280485.59588325,26801387.75761842,248061272.63034007,0.0,0.0
 12/03  14:00:00,192444224.62413627,53404733.37274596,0.0,53404733.37274596,4368536.209245299,1837595.4536932388,192444224.62413627,26179517.516821474,242016610.95670336,0.0,0.0
 12/03  15:00:00,198687400.5167993,58329264.61996892,0.0,58329264.61996892,4669089.52667362,1954892.225869989,198687400.5167993,26597367.60642654,257665973.85370198,0.0,0.0
 12/03  16:00:00,213230436.11322245,86207759.50667323,0.0,86207759.50667323,6385121.993270993,2598244.525926343,213230436.11322245,28956752.37308027,301771017.00266904,0.0,0.0
 12/03  17:00:00,224584445.38760984,108340949.42313968,0.0,108340949.42313968,7673252.0396983605,3061927.9515000507,224584445.38760984,30708565.845081337,330616820.3041086,0.0,0.0
 12/03  18:00:00,228750736.6881153,117281886.40052758,0.0,117281886.40052758,8130774.217691036,3227516.178332955,228750736.6881153,31331676.249906912,343326183.8007676,0.0,0.0
 12/03  19:00:00,227996833.13150203,122388235.27217424,0.0,122388235.27217424,8422343.020062137,3330691.728484408,227996833.13150203,31726420.60242948,347562065.3348501,0.0,0.0
 12/03  20:00:00,225526399.924981,125460835.3412148,0.0,125460835.3412148,8584303.908909362,3384894.468570995,225526399.924981,31942584.23136329,348005023.7997016,0.0,0.0
 12/03  21:00:00,199279225.30348504,114487578.3650284,0.0,114487578.3650284,8140006.278506508,3177229.11952487,199279225.30348504,31290621.251914304,312930624.4693279,0.0,0.0
 12/03  22:00:00,199815049.85037792,116651280.17282541,0.0,116651280.17282541,8310488.215588961,3228657.292544247,199815049.85037792,31512531.36201614,312102369.05348766,0.0,0.0
 12/03  23:00:00,211249813.6427754,126178751.65574495,0.0,126178751.65574495,8839918.259101983,3444624.622883406,211249813.6427754,32257928.73586832,334506774.4705847,0.0,0.0
 12/03  24:00:00,208169068.19546142,126169874.45084177,0.0,126169874.45084177,8869357.04823866,3452771.2958813286,208169068.19546142,32295514.19800292,331294880.5254579,0.0,0.0
 12/04  01:00:00,206808879.39595926,127568944.12310022,0.0,127568944.12310022,8953823.031806966,3482587.4811815745,206808879.39595926,32409796.366871465,331032803.9235419,0.0,0.0
